,FIPS,Median_Household_Income_2018,Income_Ctg,transit_scores,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,After Order,pop_density,proportion_cases,log_proportion,dt_test_date,Pre Trend,Post Trend,NatLogDiff
2626,36071,75048,1,1164587189,5/12/2020,2623,416799,26402,1545291,1,459.3,0.099348534,-2.309121064,5/12/2020,71,48,0.006313087
2627,36071,75048,2,1164587189,5/13/2020,3354,420153,40377,1585668,1,459.3,0.083067093,-2.488106653,5/13/2020,72,49,0.008014839
2649,36073,52658,2,0,3/23/2020,30,30,135,675,0,109.6,0.222222222,-1.504077397,3/23/2020,21,0,0
2652,36073,52658,2,0,3/26/2020,15,45,165,1110,1,109.6,0.090909091,-2.397895273,3/26/2020,24,1,0.405465108
2655,36073,52658,2,0,3/29/2020,15,60,165,1440,1,109.6,0.090909091,-2.397895273,3/29/2020,27,4,0.287682072
2656,36073,52658,2,0,3/30/2020,30,90,210,1650,1,109.6,0.142857143,-1.945910149,3/30/2020,28,5,0.405465108
2659,36073,52658,2,0,4/2/2020,45,135,195,2100,1,109.6,0.230769231,-1.466337069,4/2/2020,31,8,0.405465108
2660,36073,52658,1,0,4/3/2020,15,150,165,2265,1,109.6,0.090909091,-2.397895273,4/3/2020,32,9,0.105360516
2661,36073,52658,3,0,4/4/2020,15,165,135,2400,1,109.6,0.111111111,-2.197224577,4/4/2020,33,10,0.09531018
2662,36073,52658,1,0,4/5/2020,30,195,240,2640,1,109.6,0.125,-2.079441542,4/5/2020,34,11,0.167054085
2663,36073,52658,3,0,4/6/2020,30,225,255,2895,1,109.6,0.117647059,-2.140066163,4/6/2020,35,12,0.143100844
2664,36073,52658,3,0,4/7/2020,15,240,210,3105,1,109.6,0.071428571,-2.63905733,4/7/2020,36,13,0.064538521
2665,36073,52658,1,0,4/8/2020,90,330,405,3510,1,109.6,0.222222222,-1.504077397,4/8/2020,37,14,0.318453731
2666,36073,52658,3,0,4/9/2020,30,360,210,3720,1,109.6,0.142857143,-1.945910149,4/9/2020,38,15,0.087011377
2668,36073,52658,2,0,4/11/2020,15,375,105,3870,1,109.6,0.142857143,-1.945910149,4/11/2020,40,17,0.040821995
2669,36073,52658,2,0,4/12/2020,15,390,90,3960,1,109.6,0.166666667,-1.791759469,4/12/2020,41,18,0.039220713
2670,36073,52658,2,0,4/13/2020,75,465,270,4230,1,109.6,0.277777778,-1.280933845,4/13/2020,42,19,0.175890666
2671,36073,52658,1,0,4/14/2020,30,495,120,4350,1,109.6,0.25,-1.386294361,4/14/2020,43,20,0.062520357
2672,36073,52658,1,0,4/15/2020,15,510,75,4425,1,109.6,0.2,-1.609437912,4/15/2020,44,21,0.029852963
2674,36073,52658,1,0,4/17/2020,105,615,210,4695,1,109.6,0.5,-0.693147181,4/17/2020,46,23,0.187211542
2675,36073,52658,2,0,4/18/2020,75,690,525,5220,1,109.6,0.142857143,-1.945910149,4/18/2020,47,24,0.11506933
2677,36073,52658,2,0,4/20/2020,105,795,495,5760,1,109.6,0.212121212,-1.550597412,4/20/2020,49,26,0.141650517
2678,36073,52658,2,0,4/21/2020,45,840,165,5925,1,109.6,0.272727273,-1.299282984,4/21/2020,50,27,0.055059777
2679,36073,52658,1,0,4/22/2020,45,885,165,6090,1,109.6,0.272727273,-1.299282984,4/22/2020,51,28,0.052185753
2680,36073,52658,2,0,4/23/2020,15,900,195,6285,1,109.6,0.076923077,-2.564949357,4/23/2020,52,29,0.016807118
2681,36073,52658,1,0,4/24/2020,225,1125,1470,7755,1,109.6,0.153061224,-1.876917278,4/24/2020,53,30,0.223143551
2682,36073,52658,1,0,4/25/2020,75,1200,420,8175,1,109.6,0.178571429,-1.722766598,4/25/2020,54,31,0.064538521
2685,36073,52658,2,0,4/28/2020,75,1275,390,8895,1,109.6,0.192307692,-1.648658626,4/28/2020,57,34,0.060624622
2686,36073,52658,3,0,4/29/2020,60,1335,525,9420,1,109.6,0.114285714,-2.1690537,4/29/2020,58,35,0.045985113
2687,36073,52658,1,0,4/30/2020,45,1380,345,9765,1,109.6,0.130434783,-2.036881927,4/30/2020,59,36,0.033152207
2688,36073,52658,3,0,5/1/2020,15,1395,435,10200,1,109.6,0.034482759,-3.36729583,5/1/2020,60,37,0.010810916
2689,36073,52658,2,0,5/2/2020,60,1455,330,10530,1,109.6,0.181818182,-1.704748092,5/2/2020,61,38,0.042111485
2691,36073,52658,3,0,5/4/2020,30,1485,225,11070,1,109.6,0.133333333,-2.014903021,5/4/2020,63,40,0.020408872
2692,36073,52658,1,0,5/5/2020,60,1545,540,11610,1,109.6,0.111111111,-2.197224577,5/5/2020,64,41,0.039609138
2693,36073,52658,2,0,5/6/2020,75,1620,495,12105,1,109.6,0.151515152,-1.887069649,5/6/2020,65,42,0.047402239
2694,36073,52658,2,0,5/7/2020,195,1815,930,13035,1,109.6,0.209677419,-1.562185028,5/7/2020,66,43,0.113659318
2695,36073,52658,1,0,5/8/2020,15,1830,435,13470,1,109.6,0.034482759,-3.36729583,5/8/2020,67,44,0.008230499
2696,36073,52658,1,0,5/9/2020,60,1890,615,14085,1,109.6,0.097560976,-2.327277706,5/9/2020,68,45,0.032260862
2697,36073,52658,2,0,5/10/2020,60,1950,600,14685,1,109.6,0.1,-2.302585093,5/10/2020,69,46,0.031252544
2698,36073,52658,2,0,5/11/2020,45,1995,465,15150,1,109.6,0.096774194,-2.335374916,5/11/2020,70,47,0.022814678
2699,36073,52658,3,0,5/12/2020,135,2130,915,16065,1,109.6,0.147540984,-1.913649287,5/12/2020,71,48,0.065477929
2700,36073,52658,1,0,5/13/2020,45,2175,855,16920,1,109.6,0.052631579,-2.944438979,5/13/2020,72,49,0.020906685
2721,36075,53745,1,33533705,3/22/2020,34,34,782,2584,0,128.3,0.043478261,-3.135494216,3/22/2020,20,0,0
2722,36075,53745,3,33533705,3/23/2020,34,68,952,3536,0,128.3,0.035714286,-3.33220451,3/23/2020,21,0,0.693147181
2724,36075,53745,1,33533705,3/25/2020,68,136,850,4828,0,128.3,0.08,-2.525728644,3/25/2020,23,0,0.693147181
2726,36075,53745,2,33533705,3/27/2020,102,238,1292,6732,1,128.3,0.078947368,-2.538973871,3/27/2020,25,2,0.559615788
2727,36075,53745,2,33533705,3/28/2020,34,272,1190,7922,1,128.3,0.028571429,-3.555348061,3/28/2020,26,3,0.133531393
2728,36075,53745,2,33533705,3/29/2020,204,476,1802,9724,1,128.3,0.113207547,-2.178532444,3/29/2020,27,4,0.559615788
2729,36075,53745,1,33533705,3/30/2020,34,510,1020,10744,1,128.3,0.033333333,-3.401197382,3/30/2020,28,5,0.068992871
2730,36075,53745,2,33533705,3/31/2020,68,578,918,11662,1,128.3,0.074074074,-2.602689685,3/31/2020,29,6,0.125163143
2731,36075,53745,2,33533705,4/1/2020,170,748,2720,14382,1,128.3,0.0625,-2.772588722,4/1/2020,30,7,0.257829109
2732,36075,53745,1,33533705,4/2/2020,136,884,2788,17170,1,128.3,0.048780488,-3.020424886,4/2/2020,31,8,0.167054085
2734,36075,53745,3,33533705,4/4/2020,68,952,884,19108,1,128.3,0.076923077,-2.564949357,4/4/2020,33,10,0.074107972
2735,36075,53745,2,33533705,4/5/2020,34,986,1326,20434,1,128.3,0.025641026,-3.663561646,4/5/2020,34,11,0.03509132
2736,36075,53745,1,33533705,4/6/2020,68,1054,2380,22814,1,128.3,0.028571429,-3.555348061,4/6/2020,35,12,0.066691374
2737,36075,53745,3,33533705,4/7/2020,68,1122,918,23732,1,128.3,0.074074074,-2.602689685,4/7/2020,36,13,0.062520357
2738,36075,53745,2,33533705,4/8/2020,102,1224,2074,25806,1,128.3,0.049180328,-3.012261576,4/8/2020,37,14,0.087011377
2740,36075,53745,1,33533705,4/10/2020,34,1258,408,27302,1,128.3,0.083333333,-2.48490665,4/10/2020,39,16,0.027398974
2741,36075,53745,2,33533705,4/11/2020,34,1292,510,27812,1,128.3,0.066666667,-2.708050201,4/11/2020,40,17,0.026668247
2743,36075,53745,3,33533705,4/13/2020,102,1394,2516,30668,1,128.3,0.040540541,-3.205452805,4/13/2020,42,19,0.075985907
2744,36075,53745,3,33533705,4/14/2020,34,1428,578,31246,1,128.3,0.058823529,-2.833213344,4/14/2020,43,20,0.024097552
2745,36075,53745,1,33533705,4/15/2020,68,1496,612,31858,1,128.3,0.111111111,-2.197224577,4/15/2020,44,21,0.046520016
2746,36075,53745,1,33533705,4/16/2020,34,1530,952,32810,1,128.3,0.035714286,-3.33220451,4/16/2020,45,22,0.022472856
2748,36075,53745,1,33533705,4/18/2020,68,1598,612,33898,1,128.3,0.111111111,-2.197224577,4/18/2020,47,24,0.043485112
2749,36075,53745,2,33533705,4/19/2020,34,1632,612,34510,1,128.3,0.055555556,-2.890371758,4/19/2020,48,25,0.021053409
2750,36075,53745,1,33533705,4/20/2020,34,1666,408,34918,1,128.3,0.083333333,-2.48490665,4/20/2020,49,26,0.020619287
2753,36075,53745,2,33533705,4/23/2020,68,1734,612,36380,1,128.3,0.111111111,-2.197224577,4/23/2020,52,29,0.040005335
2754,36075,53745,2,33533705,4/24/2020,204,1938,10132,46512,1,128.3,0.020134228,-3.905334017,4/24/2020,53,30,0.111225635
2755,36075,53745,2,33533705,4/25/2020,136,2074,2278,48790,1,128.3,0.059701493,-2.818398258,4/25/2020,54,31,0.067822596
2757,36075,53745,2,33533705,4/27/2020,68,2142,1360,51272,1,128.3,0.05,-2.995732274,4/27/2020,56,33,0.032260862
2760,36075,53745,1,33533705,4/30/2020,34,2176,1224,55352,1,128.3,0.027777778,-3.583518938,4/30/2020,59,36,0.015748357
2761,36075,53745,1,33533705,5/1/2020,68,2244,1020,56372,1,128.3,0.066666667,-2.708050201,5/1/2020,60,37,0.030771659
2763,36075,53745,2,33533705,5/3/2020,34,2278,1496,59126,1,128.3,0.022727273,-3.784189634,5/3/2020,62,39,0.015037877
2764,36075,53745,3,33533705,5/4/2020,34,2312,1360,60486,1,128.3,0.025,-3.688879454,5/4/2020,63,40,0.014815086
2765,36075,53745,1,33533705,5/5/2020,68,2380,1394,61880,1,128.3,0.048780488,-3.020424886,5/5/2020,64,41,0.028987537
2767,36075,53745,3,33533705,5/7/2020,68,2448,1836,65348,1,128.3,0.037037037,-3.295836866,5/7/2020,66,43,0.028170877
2768,36075,53745,2,33533705,5/8/2020,102,2550,1768,67116,1,128.3,0.057692308,-2.85263143,5/8/2020,67,44,0.040821995
2771,36075,53745,3,33533705,5/11/2020,34,2584,1802,72590,1,128.3,0.018867925,-3.970291914,5/11/2020,70,47,0.013245227
2773,36075,53745,3,33533705,5/13/2020,68,2652,2176,76772,1,128.3,0.03125,-3.465735903,5/13/2020,72,49,0.025975486
2794,36077,54321,2,0,3/22/2020,35,35,350,2100,0,62.2,0.1,-2.302585093,3/22/2020,20,0,0
2796,36077,54321,2,0,3/24/2020,35,70,175,2660,0,62.2,0.2,-1.609437912,3/24/2020,22,0,0.693147181
2797,36077,54321,2,0,3/25/2020,35,105,210,2870,0,62.2,0.166666667,-1.791759469,3/25/2020,23,0,0.405465108
2798,36077,54321,2,0,3/26/2020,70,175,420,3290,1,62.2,0.166666667,-1.791759469,3/26/2020,24,1,0.510825624
2799,36077,54321,3,0,3/27/2020,70,245,665,3955,1,62.2,0.105263158,-2.251291799,3/27/2020,25,2,0.336472237
2800,36077,54321,2,0,3/28/2020,105,350,735,4690,1,62.2,0.142857143,-1.945910149,3/28/2020,26,3,0.356674944
2801,36077,54321,1,0,3/29/2020,245,595,560,5250,1,62.2,0.4375,-0.826678573,3/29/2020,27,4,0.530628251
2802,36077,54321,2,0,3/30/2020,35,630,280,5530,1,62.2,0.125,-2.079441542,3/30/2020,28,5,0.057158414
2803,36077,54321,2,0,3/31/2020,35,665,665,6195,1,62.2,0.052631579,-2.944438979,3/31/2020,29,6,0.054067221
2804,36077,54321,1,0,4/1/2020,70,735,595,6790,1,62.2,0.117647059,-2.140066163,4/1/2020,30,7,0.100083459
2806,36077,54321,3,0,4/3/2020,175,910,1855,9065,1,62.2,0.094339623,-2.360854001,4/3/2020,32,9,0.2135741
2807,36077,54321,1,0,4/4/2020,105,1015,875,9940,1,62.2,0.12,-2.120263536,4/4/2020,33,10,0.109199292
2808,36077,54321,3,0,4/5/2020,175,1190,1435,11375,1,62.2,0.12195122,-2.104134154,4/5/2020,34,11,0.159064695
2810,36077,54321,1,0,4/7/2020,140,1330,1085,13965,1,62.2,0.129032258,-2.047692843,4/7/2020,36,13,0.111225635
2811,36077,54321,2,0,4/8/2020,35,1365,1470,15435,1,62.2,0.023809524,-3.737669618,4/8/2020,37,14,0.025975486
2812,36077,54321,1,0,4/9/2020,70,1435,1400,16835,1,62.2,0.05,-2.995732274,4/9/2020,38,15,0.050010421
2813,36077,54321,3,0,4/10/2020,70,1505,1190,18025,1,62.2,0.058823529,-2.833213344,4/10/2020,39,16,0.047628049
2816,36077,54321,2,0,4/13/2020,35,1540,3150,22925,1,62.2,0.011111111,-4.49980967,4/13/2020,42,19,0.022989518
2820,36077,54321,1,0,4/17/2020,105,1645,630,24885,1,62.2,0.166666667,-1.791759469,4/17/2020,46,23,0.065957968
2821,36077,54321,3,0,4/18/2020,35,1680,630,25515,1,62.2,0.055555556,-2.890371758,4/18/2020,47,24,0.021053409
2822,36077,54321,2,0,4/19/2020,35,1715,350,25865,1,62.2,0.1,-2.302585093,4/19/2020,48,25,0.020619287
2825,36077,54321,3,0,4/22/2020,35,1750,770,27510,1,62.2,0.045454545,-3.091042453,4/22/2020,51,28,0.020202707
2827,36077,54321,2,0,4/24/2020,350,2100,8715,36855,1,62.2,0.040160643,-3.214867803,4/24/2020,53,30,0.182321557
2829,36077,54321,1,0,4/26/2020,70,2170,1330,39690,1,62.2,0.052631579,-2.944438979,4/26/2020,55,32,0.032789823
2830,36077,54321,2,0,4/27/2020,105,2275,1155,40845,1,62.2,0.090909091,-2.397895273,4/27/2020,56,33,0.047252885
2831,36077,54321,3,0,4/28/2020,35,2310,1190,42035,1,62.2,0.029411765,-3.526360525,4/28/2020,57,34,0.015267472
2832,36077,54321,1,0,4/29/2020,35,2345,1575,43610,1,62.2,0.022222222,-3.80666249,4/29/2020,58,35,0.015037877
2860,36079,100887,1,1654425852,3/15/2020,20,20,100,380,0,432.9,0.2,-1.609437912,3/15/2020,13,0,0
2863,36079,100887,2,1654425852,3/18/2020,30,50,320,820,0,432.9,0.09375,-2.367123614,3/18/2020,16,0,0.916290732
2864,36079,100887,2,1654425852,3/19/2020,20,70,350,1170,0,432.9,0.057142857,-2.862200881,3/19/2020,17,0,0.336472237
2865,36079,100887,2,1654425852,3/20/2020,150,220,790,1960,0,432.9,0.189873418,-1.661397651,3/20/2020,18,0,1.145132304
2866,36079,100887,2,1654425852,3/21/2020,150,370,750,2710,0,432.9,0.2,-1.609437912,3/21/2020,19,0,0.519875459
2867,36079,100887,1,1654425852,3/22/2020,80,450,470,3180,0,432.9,0.170212766,-1.77070606,3/22/2020,20,0,0.195744577
2868,36079,100887,3,1654425852,3/23/2020,220,670,700,3880,0,432.9,0.314285714,-1.157452789,3/23/2020,21,0,0.39803013
2869,36079,100887,1,1654425852,3/24/2020,160,830,510,4390,0,432.9,0.31372549,-1.15923691,3/24/2020,22,0,0.214147988
2870,36079,100887,2,1654425852,3/25/2020,110,940,750,5140,0,432.9,0.146666667,-1.919592841,3/25/2020,23,0,0.124454174
2871,36079,100887,1,1654425852,3/26/2020,170,1110,470,5610,1,432.9,0.361702128,-1.016934258,3/26/2020,24,1,0.166235419
2872,36079,100887,3,1654425852,3/27/2020,200,1310,840,6450,1,432.9,0.238095238,-1.435084525,3/27/2020,25,2,0.165667122
2873,36079,100887,2,1654425852,3/28/2020,130,1440,410,6860,1,432.9,0.317073171,-1.148622709,3/28/2020,26,3,0.094615976
2874,36079,100887,2,1654425852,3/29/2020,230,1670,630,7490,1,432.9,0.365079365,-1.00764051,3/29/2020,27,4,0.148180513
2875,36079,100887,1,1654425852,3/30/2020,190,1860,710,8200,1,432.9,0.267605634,-1.318240898,3/30/2020,28,5,0.107752861
2876,36079,100887,1,1654425852,3/31/2020,210,2070,570,8770,1,432.9,0.368421053,-0.99852883,3/31/2020,29,6,0.10697212
2877,36079,100887,2,1654425852,4/1/2020,90,2160,460,9230,1,432.9,0.195652174,-1.631416819,4/1/2020,30,7,0.042559614
2878,36079,100887,1,1654425852,4/2/2020,360,2520,900,10130,1,432.9,0.4,-0.916290732,4/2/2020,31,8,0.15415068
2879,36079,100887,1,1654425852,4/3/2020,310,2830,960,11090,1,432.9,0.322916667,-1.130360987,4/3/2020,32,9,0.11601781
2880,36079,100887,3,1654425852,4/4/2020,310,3140,780,11870,1,432.9,0.397435897,-0.922721622,4/4/2020,33,10,0.103946088
2881,36079,100887,2,1654425852,4/5/2020,310,3450,1220,13090,1,432.9,0.254098361,-1.37003384,4/5/2020,34,11,0.094151431
2882,36079,100887,2,1654425852,4/6/2020,210,3660,720,13810,1,432.9,0.291666667,-1.232143681,4/6/2020,35,12,0.059088916
2883,36079,100887,2,1654425852,4/7/2020,370,4030,1150,14960,1,432.9,0.32173913,-1.134014216,4/7/2020,36,13,0.096303229
2884,36079,100887,2,1654425852,4/8/2020,350,4380,1580,16540,1,432.9,0.221518987,-1.507246972,4/8/2020,37,14,0.083282348
2885,36079,100887,1,1654425852,4/9/2020,490,4870,1690,18230,1,432.9,0.289940828,-1.238078417,4/9/2020,38,15,0.106045213
2886,36079,100887,1,1654425852,4/10/2020,70,4940,180,18410,1,432.9,0.388888889,-0.944461609,4/10/2020,39,16,0.014271394
2887,36079,100887,2,1654425852,4/11/2020,30,4970,120,18530,1,432.9,0.25,-1.386294361,4/11/2020,40,17,0.006054509
2888,36079,100887,2,1654425852,4/12/2020,50,5020,80,18610,1,432.9,0.625,-0.470003629,4/12/2020,41,18,0.010010094
2889,36079,100887,2,1654425852,4/13/2020,560,5580,2170,20780,1,432.9,0.258064516,-1.354545663,4/13/2020,42,19,0.105758843
2890,36079,100887,2,1654425852,4/14/2020,130,5710,430,21210,1,432.9,0.302325581,-1.196250758,4/14/2020,43,20,0.023030247
2891,36079,100887,1,1654425852,4/15/2020,20,5730,60,21270,1,432.9,0.333333333,-1.098612289,4/15/2020,44,21,0.003496507
2892,36079,100887,3,1654425852,4/16/2020,50,5780,110,21380,1,432.9,0.454545455,-0.78845736,4/16/2020,45,22,0.008688152
2893,36079,100887,1,1654425852,4/17/2020,40,5820,130,21510,1,432.9,0.307692308,-1.178654996,4/17/2020,46,23,0.006896579
2894,36079,100887,1,1654425852,4/18/2020,100,5920,370,21880,1,432.9,0.27027027,-1.30833282,4/18/2020,47,24,0.017036187
2895,36079,100887,2,1654425852,4/19/2020,70,5990,210,22090,1,432.9,0.333333333,-1.098612289,4/19/2020,48,25,0.011754963
2896,36079,100887,3,1654425852,4/20/2020,60,6050,300,22390,1,432.9,0.2,-1.609437912,4/20/2020,49,26,0.00996686
2897,36079,100887,3,1654425852,4/21/2020,60,6110,310,22700,1,432.9,0.193548387,-1.642227735,4/21/2020,50,27,0.009868501
2898,36079,100887,3,1654425852,4/22/2020,40,6150,190,22890,1,432.9,0.210526316,-1.558144618,4/22/2020,51,28,0.006525309
2899,36079,100887,2,1654425852,4/23/2020,40,6190,250,23140,1,432.9,0.16,-1.832581464,4/23/2020,52,29,0.006483005
2900,36079,100887,3,1654425852,4/24/2020,2660,8850,11340,34480,1,432.9,0.234567901,-1.450010176,4/24/2020,53,30,0.357482372
2901,36079,100887,2,1654425852,4/25/2020,190,9040,1120,35600,1,432.9,0.169642857,-1.774059892,4/25/2020,54,31,0.021241715
2902,36079,100887,2,1654425852,4/26/2020,210,9250,1270,36870,1,432.9,0.165354331,-1.799664649,4/26/2020,55,32,0.022964377
2903,36079,100887,1,1654425852,4/27/2020,70,9320,820,37690,1,432.9,0.085365854,-2.460809098,4/27/2020,56,33,0.007539077
2904,36079,100887,1,1654425852,4/28/2020,140,9460,1500,39190,1,432.9,0.093333333,-2.371577964,4/28/2020,57,34,0.014909754
2905,36079,100887,2,1654425852,4/29/2020,240,9700,2510,41700,1,432.9,0.09561753,-2.347399109,4/29/2020,58,35,0.025053502
2906,36079,100887,2,1654425852,4/30/2020,200,9900,1440,43140,1,432.9,0.138888889,-1.974081026,4/30/2020,59,36,0.020408872
2907,36079,100887,2,1654425852,5/1/2020,130,10030,1150,44290,1,432.9,0.113043478,-2.179982771,5/1/2020,60,37,0.013045845
2908,36079,100887,2,1654425852,5/2/2020,100,10130,900,45190,1,432.9,0.111111111,-2.197224577,5/2/2020,61,38,0.009920716
2909,36079,100887,1,1654425852,5/3/2020,130,10260,1140,46330,1,432.9,0.114035088,-2.171249091,5/3/2020,62,39,0.012751521
2910,36079,100887,1,1654425852,5/4/2020,50,10310,870,47200,1,432.9,0.057471264,-2.856470206,5/4/2020,63,40,0.004861458
2911,36079,100887,2,1654425852,5/5/2020,90,10400,960,48160,1,432.9,0.09375,-2.367123614,5/5/2020,64,41,0.008691508
2912,36079,100887,2,1654425852,5/6/2020,260,10660,3170,51330,1,432.9,0.082018927,-2.500805236,5/6/2020,65,42,0.024692613
2913,36079,100887,3,1654425852,5/7/2020,80,10740,1210,52540,1,432.9,0.066115702,-2.716349004,5/7/2020,66,43,0.00747667
2914,36079,100887,1,1654425852,5/8/2020,60,10800,1610,54150,1,432.9,0.037267081,-3.289644896,5/8/2020,67,44,0.005571045
2915,36079,100887,2,1654425852,5/9/2020,90,10890,1550,55700,1,432.9,0.058064516,-2.84620054,5/9/2020,68,45,0.008298803
2916,36079,100887,2,1654425852,5/10/2020,90,10980,1220,56920,1,432.9,0.073770492,-2.606796467,5/10/2020,69,46,0.008230499
2918,36079,100887,2,1654425852,5/12/2020,100,11080,1380,58720,1,432.9,0.072463768,-2.624668592,5/12/2020,71,48,0.009066245
2919,36079,100887,1,1654425852,5/13/2020,70,11150,1510,60230,1,432.9,0.046357616,-3.071369688,5/13/2020,72,49,0.006297817
2923,36081,68432,1,,3/5/2020,1,1,6,8,0,20553.6,0.166666667,-1.791759469,3/5/2020,3,0,0
2924,36081,68432,2,,3/6/2020,1,2,10,18,0,20553.6,0.1,-2.302585093,3/6/2020,4,0,0.693147181
2926,36081,68432,1,,3/8/2020,1,3,13,45,0,20553.6,0.076923077,-2.564949357,3/8/2020,6,0,0.405465108
2928,36081,68432,1,,3/10/2020,4,7,18,78,0,20553.6,0.222222222,-1.504077397,3/10/2020,8,0,0.84729786
2929,36081,68432,2,,3/11/2020,5,12,44,122,0,20553.6,0.113636364,-2.174751721,3/11/2020,9,0,0.538996501
2930,36081,68432,1,,3/12/2020,15,27,74,196,0,20553.6,0.202702703,-1.596014892,3/12/2020,10,0,0.810930216
2931,36081,68432,3,,3/13/2020,30,57,154,350,0,20553.6,0.194805195,-1.635755221,3/13/2020,11,0,0.747214402
2932,36081,68432,3,,3/14/2020,18,75,110,460,0,20553.6,0.163636364,-1.810108608,3/14/2020,12,0,0.274436846
2933,36081,68432,3,,3/15/2020,49,124,198,658,0,20553.6,0.247474747,-1.396446733,3/15/2020,13,0,0.502793452
2934,36081,68432,2,,3/16/2020,38,162,136,794,0,20553.6,0.279411765,-1.275068726,3/16/2020,14,0,0.26731477
2935,36081,68432,3,,3/17/2020,123,285,371,1165,0,20553.6,0.331536388,-1.104017707,3/17/2020,15,0,0.564892845
2936,36081,68432,2,,3/18/2020,336,621,768,1933,0,20553.6,0.4375,-0.826678573,3/18/2020,16,0,0.778841902
2937,36081,68432,2,,3/19/2020,519,1140,1179,3112,0,20553.6,0.440203562,-0.820518017,3/19/2020,17,0,0.607452459
2938,36081,68432,1,,3/20/2020,491,1631,1218,4330,0,20553.6,0.403119869,-0.90852132,3/20/2020,18,0,0.358165061
2939,36081,68432,2,,3/21/2020,843,2474,1927,6257,0,20553.6,0.437467566,-0.82675271,3/21/2020,19,0,0.41664295
2940,36081,68432,2,,3/22/2020,1152,3626,2048,8305,0,20553.6,0.5625,-0.575364145,3/22/2020,20,0,0.382293838
2941,36081,68432,2,,3/23/2020,839,4465,1518,9823,0,20553.6,0.552700922,-0.592938251,3/23/2020,21,0,0.208139102
2942,36081,68432,1,,3/24/2020,1010,5475,1736,11559,0,20553.6,0.581797235,-0.541633285,3/24/2020,22,0,0.203923061
2943,36081,68432,1,,3/25/2020,1238,6713,2110,13669,0,20553.6,0.586729858,-0.533190773,3/25/2020,23,0,0.203853669
2944,36081,68432,3,,3/26/2020,1324,8037,2115,15784,1,20553.6,0.626004728,-0.468397355,3/26/2020,24,1,0.180009934
2945,36081,68432,2,,3/27/2020,1238,9275,2055,17839,1,20553.6,0.60243309,-0.506778674,3/27/2020,25,2,0.143266729
2946,36081,68432,1,,3/28/2020,1136,10411,1845,19684,1,20553.6,0.615718157,-0.484965957,3/28/2020,26,3,0.115540331
