,FIPS,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
354,36009,48017.0,107119962.0,2020-03-12,0.0,0.0,2.0,2.0
355,36009,48017.0,107119962.0,2020-03-11,0.0,0.0,0.0,0.0
356,36009,48017.0,107119962.0,2020-03-10,0.0,0.0,0.0,0.0
357,36009,48017.0,107119962.0,2020-03-09,0.0,0.0,0.0,0.0
358,36009,48017.0,107119962.0,2020-03-08,0.0,0.0,0.0,0.0
359,36009,48017.0,107119962.0,2020-03-07,0.0,0.0,0.0,0.0
360,36009,48017.0,107119962.0,2020-03-06,0.0,0.0,0.0,0.0
361,36009,48017.0,107119962.0,2020-03-05,0.0,0.0,0.0,0.0
362,36009,48017.0,107119962.0,2020-03-04,0.0,0.0,0.0,0.0
363,36009,48017.0,107119962.0,2020-03-03,0.0,0.0,0.0,0.0
364,36009,48017.0,107119962.0,2020-03-02,0.0,0.0,0.0,0.0
365,36011,52945.0,3816759311.0,2020-05-13,0.0,60.0,104.0,1416.0
366,36011,52945.0,3816759311.0,2020-05-12,0.0,60.0,45.0,1312.0
367,36011,52945.0,3816759311.0,2020-05-11,0.0,60.0,23.0,1267.0
368,36011,52945.0,3816759311.0,2020-05-10,2.0,60.0,48.0,1244.0
369,36011,52945.0,3816759311.0,2020-05-09,5.0,58.0,23.0,1196.0
370,36011,52945.0,3816759311.0,2020-05-08,1.0,53.0,61.0,1173.0
371,36011,52945.0,3816759311.0,2020-05-07,0.0,52.0,20.0,1112.0
372,36011,52945.0,3816759311.0,2020-05-06,1.0,52.0,25.0,1092.0
373,36011,52945.0,3816759311.0,2020-05-05,0.0,51.0,19.0,1067.0
374,36011,52945.0,3816759311.0,2020-05-04,0.0,51.0,22.0,1048.0
375,36011,52945.0,3816759311.0,2020-05-03,0.0,51.0,10.0,1026.0
376,36011,52945.0,3816759311.0,2020-05-02,0.0,51.0,14.0,1016.0
377,36011,52945.0,3816759311.0,2020-05-01,0.0,51.0,17.0,1002.0
378,36011,52945.0,3816759311.0,2020-04-30,3.0,51.0,28.0,985.0
379,36011,52945.0,3816759311.0,2020-04-29,0.0,48.0,25.0,957.0
380,36011,52945.0,3816759311.0,2020-04-28,0.0,48.0,34.0,932.0
381,36011,52945.0,3816759311.0,2020-04-27,0.0,48.0,20.0,898.0
382,36011,52945.0,3816759311.0,2020-04-26,1.0,48.0,20.0,878.0
383,36011,52945.0,3816759311.0,2020-04-25,0.0,47.0,19.0,858.0
384,36011,52945.0,3816759311.0,2020-04-24,8.0,47.0,191.0,839.0
385,36011,52945.0,3816759311.0,2020-04-23,2.0,39.0,14.0,648.0
386,36011,52945.0,3816759311.0,2020-04-22,1.0,37.0,12.0,634.0
387,36011,52945.0,3816759311.0,2020-04-21,0.0,36.0,3.0,622.0
388,36011,52945.0,3816759311.0,2020-04-20,0.0,36.0,1.0,619.0
389,36011,52945.0,3816759311.0,2020-04-19,0.0,36.0,12.0,618.0
390,36011,52945.0,3816759311.0,2020-04-18,0.0,36.0,9.0,606.0
391,36011,52945.0,3816759311.0,2020-04-17,0.0,36.0,9.0,597.0
392,36011,52945.0,3816759311.0,2020-04-16,0.0,36.0,1.0,588.0
393,36011,52945.0,3816759311.0,2020-04-15,0.0,36.0,10.0,587.0
394,36011,52945.0,3816759311.0,2020-04-14,3.0,36.0,10.0,577.0
395,36011,52945.0,3816759311.0,2020-04-13,3.0,33.0,52.0,567.0
396,36011,52945.0,3816759311.0,2020-04-12,1.0,30.0,5.0,515.0
397,36011,52945.0,3816759311.0,2020-04-11,1.0,29.0,8.0,510.0
398,36011,52945.0,3816759311.0,2020-04-10,1.0,28.0,5.0,502.0
399,36011,52945.0,3816759311.0,2020-04-09,11.0,27.0,31.0,497.0
400,36011,52945.0,3816759311.0,2020-04-08,2.0,16.0,37.0,466.0
401,36011,52945.0,3816759311.0,2020-04-07,0.0,14.0,11.0,429.0
402,36011,52945.0,3816759311.0,2020-04-06,3.0,14.0,33.0,418.0
403,36011,52945.0,3816759311.0,2020-04-05,3.0,11.0,31.0,385.0
404,36011,52945.0,3816759311.0,2020-04-04,1.0,8.0,32.0,354.0
405,36011,52945.0,3816759311.0,2020-04-03,1.0,7.0,15.0,322.0
406,36011,52945.0,3816759311.0,2020-04-02,2.0,6.0,36.0,307.0
407,36011,52945.0,3816759311.0,2020-04-01,1.0,4.0,25.0,271.0
408,36011,52945.0,3816759311.0,2020-03-31,0.0,3.0,9.0,246.0
409,36011,52945.0,3816759311.0,2020-03-30,0.0,3.0,10.0,237.0
410,36011,52945.0,3816759311.0,2020-03-29,1.0,3.0,37.0,227.0
411,36011,52945.0,3816759311.0,2020-03-28,0.0,2.0,32.0,190.0
412,36011,52945.0,3816759311.0,2020-03-27,0.0,2.0,26.0,158.0
413,36011,52945.0,3816759311.0,2020-03-26,0.0,2.0,25.0,132.0
414,36011,52945.0,3816759311.0,2020-03-25,0.0,2.0,13.0,107.0
415,36011,52945.0,3816759311.0,2020-03-24,0.0,2.0,5.0,94.0
416,36011,52945.0,3816759311.0,2020-03-23,0.0,2.0,10.0,89.0
417,36011,52945.0,3816759311.0,2020-03-22,2.0,2.0,33.0,79.0
418,36011,52945.0,3816759311.0,2020-03-21,0.0,0.0,25.0,46.0
419,36011,52945.0,3816759311.0,2020-03-20,0.0,0.0,8.0,21.0
420,36011,52945.0,3816759311.0,2020-03-19,0.0,0.0,3.0,13.0
421,36011,52945.0,3816759311.0,2020-03-18,0.0,0.0,2.0,10.0
422,36011,52945.0,3816759311.0,2020-03-17,0.0,0.0,2.0,8.0
423,36011,52945.0,3816759311.0,2020-03-16,0.0,0.0,2.0,6.0
424,36011,52945.0,3816759311.0,2020-03-15,0.0,0.0,1.0,4.0
425,36011,52945.0,3816759311.0,2020-03-14,0.0,0.0,3.0,3.0
426,36011,52945.0,3816759311.0,2020-03-13,0.0,0.0,0.0,0.0
427,36011,52945.0,3816759311.0,2020-03-12,0.0,0.0,0.0,0.0
428,36011,52945.0,3816759311.0,2020-03-11,0.0,0.0,0.0,0.0
429,36011,52945.0,3816759311.0,2020-03-10,0.0,0.0,0.0,0.0
430,36011,52945.0,3816759311.0,2020-03-09,0.0,0.0,0.0,0.0
431,36011,52945.0,3816759311.0,2020-03-08,0.0,0.0,0.0,0.0
432,36011,52945.0,3816759311.0,2020-03-07,0.0,0.0,0.0,0.0
433,36011,52945.0,3816759311.0,2020-03-06,0.0,0.0,0.0,0.0
434,36011,52945.0,3816759311.0,2020-03-05,0.0,0.0,0.0,0.0
435,36011,52945.0,3816759311.0,2020-03-04,0.0,0.0,0.0,0.0
436,36011,52945.0,3816759311.0,2020-03-03,0.0,0.0,0.0,0.0
437,36011,52945.0,3816759311.0,2020-03-02,0.0,0.0,0.0,0.0
438,36013,45689.0,2465043058.0,2020-05-13,1.0,44.0,125.0,2041.0
439,36013,45689.0,2465043058.0,2020-05-12,1.0,43.0,125.0,1916.0
440,36013,45689.0,2465043058.0,2020-05-11,1.0,42.0,49.0,1791.0
441,36013,45689.0,2465043058.0,2020-05-10,0.0,41.0,27.0,1742.0
442,36013,45689.0,2465043058.0,2020-05-09,1.0,41.0,58.0,1715.0
443,36013,45689.0,2465043058.0,2020-05-08,0.0,40.0,97.0,1657.0
444,36013,45689.0,2465043058.0,2020-05-07,0.0,40.0,51.0,1560.0
445,36013,45689.0,2465043058.0,2020-05-06,2.0,40.0,80.0,1509.0
446,36013,45689.0,2465043058.0,2020-05-05,1.0,38.0,88.0,1429.0
447,36013,45689.0,2465043058.0,2020-05-04,0.0,37.0,54.0,1341.0
448,36013,45689.0,2465043058.0,2020-05-03,1.0,37.0,9.0,1287.0
449,36013,45689.0,2465043058.0,2020-05-02,1.0,36.0,18.0,1278.0
450,36013,45689.0,2465043058.0,2020-05-01,0.0,35.0,53.0,1260.0
451,36013,45689.0,2465043058.0,2020-04-30,2.0,35.0,47.0,1207.0
452,36013,45689.0,2465043058.0,2020-04-29,2.0,33.0,39.0,1160.0
453,36013,45689.0,2465043058.0,2020-04-28,1.0,31.0,64.0,1121.0
454,36013,45689.0,2465043058.0,2020-04-27,0.0,30.0,26.0,1057.0
455,36013,45689.0,2465043058.0,2020-04-26,1.0,30.0,101.0,1031.0
456,36013,45689.0,2465043058.0,2020-04-25,2.0,29.0,56.0,930.0
457,36013,45689.0,2465043058.0,2020-04-24,0.0,27.0,97.0,874.0
458,36013,45689.0,2465043058.0,2020-04-23,1.0,27.0,74.0,777.0
459,36013,45689.0,2465043058.0,2020-04-22,0.0,26.0,38.0,703.0
460,36013,45689.0,2465043058.0,2020-04-21,1.0,26.0,26.0,665.0
461,36013,45689.0,2465043058.0,2020-04-20,0.0,25.0,3.0,639.0
462,36013,45689.0,2465043058.0,2020-04-19,0.0,25.0,9.0,636.0
463,36013,45689.0,2465043058.0,2020-04-18,0.0,25.0,20.0,627.0
464,36013,45689.0,2465043058.0,2020-04-17,0.0,25.0,22.0,607.0
465,36013,45689.0,2465043058.0,2020-04-16,1.0,25.0,32.0,585.0
466,36013,45689.0,2465043058.0,2020-04-15,0.0,24.0,29.0,553.0
467,36013,45689.0,2465043058.0,2020-04-14,1.0,24.0,19.0,524.0
468,36013,45689.0,2465043058.0,2020-04-13,0.0,23.0,8.0,505.0
469,36013,45689.0,2465043058.0,2020-04-12,1.0,23.0,25.0,497.0
470,36013,45689.0,2465043058.0,2020-04-11,1.0,22.0,39.0,472.0
471,36013,45689.0,2465043058.0,2020-04-10,1.0,21.0,67.0,433.0
472,36013,45689.0,2465043058.0,2020-04-09,2.0,20.0,54.0,366.0
473,36013,45689.0,2465043058.0,2020-04-08,1.0,18.0,32.0,312.0
474,36013,45689.0,2465043058.0,2020-04-07,1.0,17.0,6.0,280.0
475,36013,45689.0,2465043058.0,2020-04-06,1.0,16.0,37.0,274.0
476,36013,45689.0,2465043058.0,2020-04-05,4.0,15.0,50.0,237.0
477,36013,45689.0,2465043058.0,2020-04-04,1.0,11.0,28.0,187.0
478,36013,45689.0,2465043058.0,2020-04-03,1.0,10.0,20.0,159.0
479,36013,45689.0,2465043058.0,2020-04-02,1.0,9.0,15.0,139.0
480,36013,45689.0,2465043058.0,2020-04-01,2.0,8.0,8.0,124.0
481,36013,45689.0,2465043058.0,2020-03-31,0.0,6.0,9.0,116.0
482,36013,45689.0,2465043058.0,2020-03-30,1.0,6.0,9.0,107.0
483,36013,45689.0,2465043058.0,2020-03-29,0.0,5.0,3.0,98.0
484,36013,45689.0,2465043058.0,2020-03-28,0.0,5.0,20.0,95.0
485,36013,45689.0,2465043058.0,2020-03-27,4.0,5.0,19.0,75.0
486,36013,45689.0,2465043058.0,2020-03-26,0.0,1.0,20.0,56.0
487,36013,45689.0,2465043058.0,2020-03-25,0.0,1.0,4.0,36.0
488,36013,45689.0,2465043058.0,2020-03-24,1.0,1.0,3.0,32.0
489,36013,45689.0,2465043058.0,2020-03-23,0.0,0.0,4.0,29.0
490,36013,45689.0,2465043058.0,2020-03-22,0.0,0.0,12.0,25.0
491,36013,45689.0,2465043058.0,2020-03-21,0.0,0.0,4.0,13.0
492,36013,45689.0,2465043058.0,2020-03-20,0.0,0.0,2.0,9.0
493,36013,45689.0,2465043058.0,2020-03-19,0.0,0.0,1.0,7.0
494,36013,45689.0,2465043058.0,2020-03-18,0.0,0.0,3.0,6.0
495,36013,45689.0,2465043058.0,2020-03-17,0.0,0.0,0.0,3.0
496,36013,45689.0,2465043058.0,2020-03-16,0.0,0.0,0.0,3.0
497,36013,45689.0,2465043058.0,2020-03-15,0.0,0.0,1.0,3.0
498,36013,45689.0,2465043058.0,2020-03-14,0.0,0.0,0.0,2.0
499,36013,45689.0,2465043058.0,2020-03-13,0.0,0.0,1.0,2.0
500,36013,45689.0,2465043058.0,2020-03-12,0.0,0.0,1.0,1.0
501,36013,45689.0,2465043058.0,2020-03-11,0.0,0.0,0.0,0.0
502,36013,45689.0,2465043058.0,2020-03-10,0.0,0.0,0.0,0.0
503,36013,45689.0,2465043058.0,2020-03-09,0.0,0.0,0.0,0.0
504,36013,45689.0,2465043058.0,2020-03-08,0.0,0.0,0.0,0.0
505,36013,45689.0,2465043058.0,2020-03-07,0.0,0.0,0.0,0.0
506,36013,45689.0,2465043058.0,2020-03-06,0.0,0.0,0.0,0.0
507,36013,45689.0,2465043058.0,2020-03-05,0.0,0.0,0.0,0.0
508,36013,45689.0,2465043058.0,2020-03-04,0.0,0.0,0.0,0.0
509,36013,45689.0,2465043058.0,2020-03-03,0.0,0.0,0.0,0.0
510,36013,45689.0,2465043058.0,2020-03-02,0.0,0.0,0.0,0.0
511,36015,52565.0,12635975.0,2020-05-13,0.0,132.0,312.0,3424.0
512,36015,52565.0,12635975.0,2020-05-12,1.0,132.0,282.0,3112.0
513,36015,52565.0,12635975.0,2020-05-11,0.0,131.0,68.0,2830.0
514,36015,52565.0,12635975.0,2020-05-10,0.0,131.0,174.0,2762.0
515,36015,52565.0,12635975.0,2020-05-09,0.0,131.0,125.0,2588.0
516,36015,52565.0,12635975.0,2020-05-08,1.0,131.0,108.0,2463.0
517,36015,52565.0,12635975.0,2020-05-07,1.0,130.0,46.0,2355.0
518,36015,52565.0,12635975.0,2020-05-06,1.0,129.0,89.0,2309.0
519,36015,52565.0,12635975.0,2020-05-05,2.0,128.0,143.0,2220.0
520,36015,52565.0,12635975.0,2020-05-04,0.0,126.0,154.0,2077.0
521,36015,52565.0,12635975.0,2020-05-03,1.0,126.0,244.0,1923.0
522,36015,52565.0,12635975.0,2020-05-02,1.0,125.0,26.0,1679.0
523,36015,52565.0,12635975.0,2020-05-01,1.0,124.0,36.0,1653.0
524,36015,52565.0,12635975.0,2020-04-30,1.0,123.0,54.0,1617.0
525,36015,52565.0,12635975.0,2020-04-29,3.0,122.0,84.0,1563.0
526,36015,52565.0,12635975.0,2020-04-28,6.0,119.0,96.0,1479.0
527,36015,52565.0,12635975.0,2020-04-27,5.0,113.0,64.0,1383.0
528,36015,52565.0,12635975.0,2020-04-26,2.0,108.0,20.0,1319.0
529,36015,52565.0,12635975.0,2020-04-25,3.0,106.0,17.0,1299.0
530,36015,52565.0,12635975.0,2020-04-24,24.0,103.0,228.0,1282.0
531,36015,52565.0,12635975.0,2020-04-23,3.0,79.0,39.0,1054.0
532,36015,52565.0,12635975.0,2020-04-22,1.0,76.0,29.0,1015.0
533,36015,52565.0,12635975.0,2020-04-21,0.0,75.0,38.0,986.0
534,36015,52565.0,12635975.0,2020-04-20,2.0,75.0,32.0,948.0
535,36015,52565.0,12635975.0,2020-04-19,0.0,73.0,17.0,916.0
536,36015,52565.0,12635975.0,2020-04-18,1.0,73.0,15.0,899.0
537,36015,52565.0,12635975.0,2020-04-17,1.0,72.0,32.0,884.0
538,36015,52565.0,12635975.0,2020-04-16,1.0,71.0,9.0,852.0
539,36015,52565.0,12635975.0,2020-04-15,1.0,70.0,18.0,843.0
540,36015,52565.0,12635975.0,2020-04-14,5.0,69.0,43.0,825.0
541,36015,52565.0,12635975.0,2020-04-13,4.0,64.0,40.0,782.0
542,36015,52565.0,12635975.0,2020-04-12,0.0,60.0,9.0,742.0
543,36015,52565.0,12635975.0,2020-04-11,0.0,60.0,6.0,733.0
544,36015,52565.0,12635975.0,2020-04-10,1.0,60.0,26.0,727.0
545,36015,52565.0,12635975.0,2020-04-09,0.0,59.0,39.0,701.0
546,36015,52565.0,12635975.0,2020-04-08,4.0,59.0,38.0,662.0
547,36015,52565.0,12635975.0,2020-04-07,6.0,55.0,56.0,624.0
548,36015,52565.0,12635975.0,2020-04-06,2.0,49.0,22.0,568.0
549,36015,52565.0,12635975.0,2020-04-05,9.0,47.0,50.0,546.0
550,36015,52565.0,12635975.0,2020-04-04,2.0,38.0,35.0,496.0
551,36015,52565.0,12635975.0,2020-04-03,1.0,36.0,28.0,461.0
552,36015,52565.0,12635975.0,2020-04-02,13.0,35.0,84.0,433.0
553,36015,52565.0,12635975.0,2020-04-01,0.0,22.0,14.0,349.0
554,36015,52565.0,12635975.0,2020-03-31,2.0,22.0,42.0,335.0
555,36015,52565.0,12635975.0,2020-03-30,5.0,20.0,47.0,293.0
556,36015,52565.0,12635975.0,2020-03-29,0.0,15.0,7.0,246.0
557,36015,52565.0,12635975.0,2020-03-28,3.0,15.0,25.0,239.0
558,36015,52565.0,12635975.0,2020-03-27,1.0,12.0,48.0,214.0
559,36015,52565.0,12635975.0,2020-03-26,4.0,11.0,48.0,166.0
560,36015,52565.0,12635975.0,2020-03-25,6.0,7.0,57.0,118.0
561,36015,52565.0,12635975.0,2020-03-24,0.0,1.0,5.0,61.0
562,36015,52565.0,12635975.0,2020-03-23,1.0,1.0,17.0,56.0
563,36015,52565.0,12635975.0,2020-03-22,0.0,0.0,17.0,39.0
564,36015,52565.0,12635975.0,2020-03-21,0.0,0.0,2.0,22.0
565,36015,52565.0,12635975.0,2020-03-20,0.0,0.0,10.0,20.0
566,36015,52565.0,12635975.0,2020-03-19,0.0,0.0,6.0,10.0
567,36015,52565.0,12635975.0,2020-03-18,0.0,0.0,2.0,4.0
568,36015,52565.0,12635975.0,2020-03-17,0.0,0.0,0.0,2.0
569,36015,52565.0,12635975.0,2020-03-16,0.0,0.0,0.0,2.0
570,36015,52565.0,12635975.0,2020-03-15,0.0,0.0,1.0,2.0
571,36015,52565.0,12635975.0,2020-03-14,0.0,0.0,0.0,1.0
572,36015,52565.0,12635975.0,2020-03-13,0.0,0.0,0.0,1.0
573,36015,52565.0,12635975.0,2020-03-12,0.0,0.0,0.0,1.0
574,36015,52565.0,12635975.0,2020-03-11,0.0,0.0,0.0,1.0
575,36015,52565.0,12635975.0,2020-03-10,0.0,0.0,1.0,1.0
576,36015,52565.0,12635975.0,2020-03-09,0.0,0.0,0.0,0.0
577,36015,52565.0,12635975.0,2020-03-08,0.0,0.0,0.0,0.0
578,36015,52565.0,12635975.0,2020-03-07,0.0,0.0,0.0,0.0
579,36015,52565.0,12635975.0,2020-03-06,0.0,0.0,0.0,0.0
580,36015,52565.0,12635975.0,2020-03-05,0.0,0.0,0.0,0.0
581,36015,52565.0,12635975.0,2020-03-04,0.0,0.0,0.0,0.0
582,36015,52565.0,12635975.0,2020-03-03,0.0,0.0,0.0,0.0
583,36015,52565.0,12635975.0,2020-03-02,0.0,0.0,0.0,0.0
584,36017,50312.0,0.0,2020-05-13,0.0,112.0,41.0,1754.0
585,36017,50312.0,0.0,2020-05-12,0.0,112.0,83.0,1713.0
586,36017,50312.0,0.0,2020-05-11,1.0,112.0,197.0,1630.0
587,36017,50312.0,0.0,2020-05-10,2.0,111.0,107.0,1433.0
588,36017,50312.0,0.0,2020-05-09,0.0,109.0,45.0,1326.0
589,36017,50312.0,0.0,2020-05-08,4.0,109.0,181.0,1281.0
590,36017,50312.0,0.0,2020-05-07,0.0,105.0,26.0,1100.0
591,36017,50312.0,0.0,2020-05-06,3.0,105.0,50.0,1074.0
592,36017,50312.0,0.0,2020-05-05,2.0,102.0,51.0,1024.0
593,36017,50312.0,0.0,2020-05-04,0.0,100.0,42.0,973.0
594,36017,50312.0,0.0,2020-05-03,1.0,100.0,50.0,931.0
595,36017,50312.0,0.0,2020-05-02,0.0,99.0,36.0,881.0
596,36017,50312.0,0.0,2020-05-01,0.0,99.0,35.0,845.0
597,36017,50312.0,0.0,2020-04-30,1.0,99.0,21.0,810.0
598,36017,50312.0,0.0,2020-04-29,2.0,98.0,25.0,789.0
599,36017,50312.0,0.0,2020-04-28,1.0,96.0,18.0,764.0
600,36017,50312.0,0.0,2020-04-27,0.0,95.0,10.0,746.0
601,36017,50312.0,0.0,2020-04-26,2.0,95.0,23.0,736.0
602,36017,50312.0,0.0,2020-04-25,2.0,93.0,19.0,713.0
603,36017,50312.0,0.0,2020-04-24,7.0,91.0,144.0,694.0
604,36017,50312.0,0.0,2020-04-23,2.0,84.0,20.0,550.0
605,36017,50312.0,0.0,2020-04-22,3.0,82.0,20.0,530.0
606,36017,50312.0,0.0,2020-04-21,0.0,79.0,17.0,510.0
607,36017,50312.0,0.0,2020-04-20,1.0,79.0,7.0,493.0
608,36017,50312.0,0.0,2020-04-19,0.0,78.0,11.0,486.0
609,36017,50312.0,0.0,2020-04-18,1.0,78.0,13.0,475.0
610,36017,50312.0,0.0,2020-04-17,1.0,77.0,11.0,462.0
611,36017,50312.0,0.0,2020-04-16,3.0,76.0,16.0,451.0
612,36017,50312.0,0.0,2020-04-15,2.0,73.0,21.0,435.0
613,36017,50312.0,0.0,2020-04-14,3.0,71.0,17.0,414.0
614,36017,50312.0,0.0,2020-04-13,3.0,68.0,36.0,397.0
615,36017,50312.0,0.0,2020-04-12,2.0,65.0,17.0,361.0
616,36017,50312.0,0.0,2020-04-11,2.0,63.0,12.0,344.0
617,36017,50312.0,0.0,2020-04-10,1.0,61.0,17.0,332.0
618,36017,50312.0,0.0,2020-04-09,5.0,60.0,29.0,315.0
619,36017,50312.0,0.0,2020-04-08,2.0,55.0,21.0,286.0
620,36017,50312.0,0.0,2020-04-07,2.0,53.0,11.0,265.0
621,36017,50312.0,0.0,2020-04-06,5.0,51.0,42.0,254.0
622,36017,50312.0,0.0,2020-04-05,3.0,46.0,27.0,212.0
623,36017,50312.0,0.0,2020-04-04,4.0,43.0,17.0,185.0
624,36017,50312.0,0.0,2020-04-03,7.0,39.0,40.0,168.0
625,36017,50312.0,0.0,2020-04-02,4.0,32.0,17.0,128.0
626,36017,50312.0,0.0,2020-04-01,2.0,28.0,16.0,111.0
627,36017,50312.0,0.0,2020-03-31,7.0,26.0,20.0,95.0
628,36017,50312.0,0.0,2020-03-30,2.0,19.0,9.0,75.0
629,36017,50312.0,0.0,2020-03-29,2.0,17.0,7.0,66.0
630,36017,50312.0,0.0,2020-03-28,7.0,15.0,15.0,59.0
631,36017,50312.0,0.0,2020-03-27,4.0,8.0,13.0,44.0
632,36017,50312.0,0.0,2020-03-26,1.0,4.0,6.0,31.0
633,36017,50312.0,0.0,2020-03-25,0.0,3.0,1.0,25.0
634,36017,50312.0,0.0,2020-03-24,0.0,3.0,6.0,24.0
635,36017,50312.0,0.0,2020-03-23,0.0,3.0,3.0,18.0
636,36017,50312.0,0.0,2020-03-22,0.0,3.0,2.0,15.0
637,36017,50312.0,0.0,2020-03-21,1.0,3.0,4.0,13.0
638,36017,50312.0,0.0,2020-03-20,0.0,2.0,4.0,9.0
639,36017,50312.0,0.0,2020-03-19,0.0,2.0,0.0,5.0
640,36017,50312.0,0.0,2020-03-18,1.0,2.0,1.0,5.0
641,36017,50312.0,0.0,2020-03-17,1.0,1.0,1.0,4.0
642,36017,50312.0,0.0,2020-03-16,0.0,0.0,2.0,3.0
643,36017,50312.0,0.0,2020-03-15,0.0,0.0,1.0,1.0
644,36017,50312.0,0.0,2020-03-14,0.0,0.0,0.0,0.0
645,36017,50312.0,0.0,2020-03-13,0.0,0.0,0.0,0.0
646,36017,50312.0,0.0,2020-03-12,0.0,0.0,0.0,0.0
647,36017,50312.0,0.0,2020-03-11,0.0,0.0,0.0,0.0
648,36017,50312.0,0.0,2020-03-10,0.0,0.0,0.0,0.0
649,36017,50312.0,0.0,2020-03-09,0.0,0.0,0.0,0.0
650,36017,50312.0,0.0,2020-03-08,0.0,0.0,0.0,0.0
651,36017,50312.0,0.0,2020-03-07,0.0,0.0,0.0,0.0
652,36017,50312.0,0.0,2020-03-06,0.0,0.0,0.0,0.0
653,36017,50312.0,0.0,2020-03-05,0.0,0.0,0.0,0.0
654,36017,50312.0,0.0,2020-03-04,0.0,0.0,0.0,0.0
655,36017,50312.0,0.0,2020-03-03,0.0,0.0,0.0,0.0
656,36017,50312.0,0.0,2020-03-02,0.0,0.0,0.0,0.0
657,36019,55517.0,618004645.0,2020-05-13,3.0,81.0,123.0,1358.0
658,36019,55517.0,618004645.0,2020-05-12,1.0,78.0,53.0,1235.0
659,36019,55517.0,618004645.0,2020-05-11,1.0,77.0,38.0,1182.0
660,36019,55517.0,618004645.0,2020-05-10,0.0,76.0,53.0,1144.0
661,36019,55517.0,618004645.0,2020-05-09,0.0,76.0,33.0,1091.0
662,36019,55517.0,618004645.0,2020-05-08,2.0,76.0,27.0,1058.0
663,36019,55517.0,618004645.0,2020-05-07,5.0,74.0,72.0,1031.0
664,36019,55517.0,618004645.0,2020-05-06,0.0,69.0,22.0,959.0
665,36019,55517.0,618004645.0,2020-05-05,0.0,69.0,25.0,937.0
666,36019,55517.0,618004645.0,2020-05-04,1.0,69.0,27.0,912.0
667,36019,55517.0,618004645.0,2020-05-03,2.0,68.0,21.0,885.0
668,36019,55517.0,618004645.0,2020-05-02,4.0,66.0,33.0,864.0
669,36019,55517.0,618004645.0,2020-05-01,1.0,62.0,35.0,831.0
670,36019,55517.0,618004645.0,2020-04-30,2.0,61.0,48.0,796.0
671,36019,55517.0,618004645.0,2020-04-29,0.0,59.0,40.0,748.0
672,36019,55517.0,618004645.0,2020-04-28,0.0,59.0,23.0,708.0
673,36019,55517.0,618004645.0,2020-04-27,0.0,59.0,15.0,685.0
674,36019,55517.0,618004645.0,2020-04-26,2.0,59.0,30.0,670.0
675,36019,55517.0,618004645.0,2020-04-25,3.0,57.0,28.0,640.0
676,36019,55517.0,618004645.0,2020-04-24,1.0,54.0,39.0,612.0
677,36019,55517.0,618004645.0,2020-04-23,1.0,53.0,14.0,573.0
678,36019,55517.0,618004645.0,2020-04-22,1.0,52.0,11.0,559.0
679,36019,55517.0,618004645.0,2020-04-21,0.0,51.0,4.0,548.0
680,36019,55517.0,618004645.0,2020-04-20,0.0,51.0,17.0,544.0
681,36019,55517.0,618004645.0,2020-04-19,2.0,51.0,10.0,527.0
682,36019,55517.0,618004645.0,2020-04-18,1.0,49.0,12.0,517.0
683,36019,55517.0,618004645.0,2020-04-17,1.0,48.0,16.0,505.0
684,36019,55517.0,618004645.0,2020-04-16,1.0,47.0,21.0,489.0
685,36019,55517.0,618004645.0,2020-04-15,1.0,46.0,17.0,468.0
686,36019,55517.0,618004645.0,2020-04-14,0.0,45.0,8.0,451.0
687,36019,55517.0,618004645.0,2020-04-13,1.0,45.0,23.0,443.0
688,36019,55517.0,618004645.0,2020-04-12,1.0,44.0,9.0,420.0
689,36019,55517.0,618004645.0,2020-04-11,0.0,43.0,25.0,411.0
690,36019,55517.0,618004645.0,2020-04-10,0.0,43.0,23.0,386.0
691,36019,55517.0,618004645.0,2020-04-09,3.0,43.0,17.0,363.0
692,36019,55517.0,618004645.0,2020-04-08,1.0,40.0,25.0,346.0
693,36019,55517.0,618004645.0,2020-04-07,2.0,39.0,25.0,321.0
694,36019,55517.0,618004645.0,2020-04-06,1.0,37.0,16.0,296.0
695,36019,55517.0,618004645.0,2020-04-05,3.0,36.0,14.0,280.0
696,36019,55517.0,618004645.0,2020-04-04,2.0,33.0,23.0,266.0
697,36019,55517.0,618004645.0,2020-04-03,1.0,31.0,11.0,243.0
698,36019,55517.0,618004645.0,2020-04-02,5.0,30.0,16.0,232.0
699,36019,55517.0,618004645.0,2020-04-01,0.0,25.0,5.0,216.0
700,36019,55517.0,618004645.0,2020-03-31,4.0,25.0,21.0,211.0
701,36019,55517.0,618004645.0,2020-03-30,4.0,21.0,9.0,190.0
702,36019,55517.0,618004645.0,2020-03-29,4.0,17.0,19.0,181.0
703,36019,55517.0,618004645.0,2020-03-28,1.0,13.0,18.0,162.0
704,36019,55517.0,618004645.0,2020-03-27,1.0,12.0,22.0,144.0
705,36019,55517.0,618004645.0,2020-03-26,0.0,11.0,6.0,122.0
706,36019,55517.0,618004645.0,2020-03-25,1.0,11.0,16.0,116.0
707,36019,55517.0,618004645.0,2020-03-24,2.0,10.0,14.0,100.0
