County FIPS,Test Date,POP_ESTIMATE_2018,sdi_score,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Rolling Avg New Cases,Per Capita Rate,sdi_quartile,sdi_quartile_label
36025,2020-05-21,44527,51,1,72,124,1896,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-05-22,44527,51,2,74,51,1947,0.8571428571428571,1.924995748967721,"(37.5, 52.0]",Q3
36025,2020-05-23,44527,51,3,77,80,2027,1.1428571428571428,2.566660998623628,"(37.5, 52.0]",Q3
36025,2020-05-24,44527,51,0,77,44,2071,1.1428571428571428,2.566660998623628,"(37.5, 52.0]",Q3
36025,2020-05-25,44527,51,0,77,22,2093,1.1428571428571428,2.566660998623628,"(37.5, 52.0]",Q3
36025,2020-05-26,44527,51,1,78,205,2298,1.2857142857142858,2.887493623451582,"(37.5, 52.0]",Q3
36025,2020-05-27,44527,51,0,78,213,2511,1.0,2.2458283737956743,"(37.5, 52.0]",Q3
36025,2020-05-28,44527,51,1,79,156,2667,1.0,2.2458283737956743,"(37.5, 52.0]",Q3
36025,2020-05-29,44527,51,0,79,123,2790,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-05-30,44527,51,0,79,209,2999,0.2857142857142857,0.641665249655907,"(37.5, 52.0]",Q3
36025,2020-05-31,44527,51,2,81,96,3095,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-06-01,44527,51,1,82,138,3233,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-06-02,44527,51,0,82,195,3428,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-06-03,44527,51,0,82,171,3599,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36025,2020-06-04,44527,51,2,84,129,3728,0.7142857142857143,1.6041631241397676,"(37.5, 52.0]",Q3
36025,2020-06-05,44527,51,1,85,217,3945,0.8571428571428571,1.924995748967721,"(37.5, 52.0]",Q3
36025,2020-06-06,44527,51,0,85,124,4069,0.8571428571428571,1.924995748967721,"(37.5, 52.0]",Q3
36025,2020-06-07,44527,51,0,85,164,4233,0.5714285714285714,1.283330499311814,"(37.5, 52.0]",Q3
36027,2020-03-02,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-03,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-04,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-05,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-06,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-07,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-08,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-09,293718,26,0,0,0,0,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-10,293718,26,0,0,2,2,0.0,0.0,"(24.0, 37.5]",Q2
36027,2020-03-11,293718,26,1,1,5,7,0.14285714285714285,0.04863751722984048,"(24.0, 37.5]",Q2
36027,2020-03-12,293718,26,0,1,3,10,0.14285714285714285,0.04863751722984048,"(24.0, 37.5]",Q2
36027,2020-03-13,293718,26,2,3,10,20,0.42857142857142855,0.1459125516895214,"(24.0, 37.5]",Q2
36027,2020-03-14,293718,26,4,7,17,37,1.0,0.3404626206088833,"(24.0, 37.5]",Q2
36027,2020-03-15,293718,26,3,10,20,57,1.4285714285714286,0.4863751722984048,"(24.0, 37.5]",Q2
36027,2020-03-16,293718,26,6,16,32,89,2.2857142857142856,0.7782002756774477,"(24.0, 37.5]",Q2
36027,2020-03-17,293718,26,4,20,23,112,2.857142857142857,0.9727503445968096,"(24.0, 37.5]",Q2
36027,2020-03-18,293718,26,11,31,107,219,4.285714285714286,1.4591255168952144,"(24.0, 37.5]",Q2
36027,2020-03-19,293718,26,5,36,59,278,5.0,1.7023131030444167,"(24.0, 37.5]",Q2
36027,2020-03-20,293718,26,13,49,205,483,6.571428571428571,2.237325792572662,"(24.0, 37.5]",Q2
36027,2020-03-21,293718,26,33,82,205,688,10.714285714285714,3.647813792238036,"(24.0, 37.5]",Q2
36027,2020-03-22,293718,26,18,100,135,823,12.857142857142858,4.377376550685644,"(24.0, 37.5]",Q2
36027,2020-03-23,293718,26,24,124,111,934,15.428571428571429,5.252851860822772,"(24.0, 37.5]",Q2
36027,2020-03-24,293718,26,29,153,146,1080,19.0,6.468789791568783,"(24.0, 37.5]",Q2
36027,2020-03-25,293718,26,37,190,209,1289,22.714285714285715,7.733365239544637,"(24.0, 37.5]",Q2
36027,2020-03-26,293718,26,35,225,155,1444,27.0,9.19249075643985,"(24.0, 37.5]",Q2
36027,2020-03-27,293718,26,37,262,200,1644,30.428571428571427,10.35979116995602,"(24.0, 37.5]",Q2
36027,2020-03-28,293718,26,58,320,195,1839,34.0,11.575729100702034,"(24.0, 37.5]",Q2
36027,2020-03-29,293718,26,72,392,227,2066,41.714285714285715,14.20215503111342,"(24.0, 37.5]",Q2
36027,2020-03-30,293718,26,92,484,300,2366,51.42857142857143,17.509506202742575,"(24.0, 37.5]",Q2
36027,2020-03-31,293718,26,63,547,196,2562,56.285714285714285,19.16318178855715,"(24.0, 37.5]",Q2
36027,2020-04-01,293718,26,120,667,330,2892,68.14285714285714,23.200095718633907,"(24.0, 37.5]",Q2
36027,2020-04-02,293718,26,142,809,415,3307,83.42857142857143,28.40431006222684,"(24.0, 37.5]",Q2
36027,2020-04-03,293718,26,129,938,447,3754,96.57142857142857,32.878961647372165,"(24.0, 37.5]",Q2
36027,2020-04-04,293718,26,139,1077,352,4106,108.14285714285714,36.818600542989245,"(24.0, 37.5]",Q2
36027,2020-04-05,293718,26,112,1189,338,4444,113.85714285714286,38.76410123218287,"(24.0, 37.5]",Q2
36027,2020-04-06,293718,26,60,1249,335,4779,109.28571428571429,37.20770068082797,"(24.0, 37.5]",Q2
36027,2020-04-07,293718,26,146,1395,462,5241,121.14285714285714,41.244614610904726,"(24.0, 37.5]",Q2
36027,2020-04-08,293718,26,98,1493,512,5753,118.0,40.17458923184824,"(24.0, 37.5]",Q2
36027,2020-04-09,293718,26,105,1598,509,6262,112.71428571428571,38.375001094344135,"(24.0, 37.5]",Q2
36027,2020-04-10,293718,26,146,1744,584,6846,115.14285714285714,39.20183888725143,"(24.0, 37.5]",Q2
36027,2020-04-11,293718,26,94,1838,431,7277,108.71428571428571,37.01315061190861,"(24.0, 37.5]",Q2
36027,2020-04-12,293718,26,43,1881,499,7776,98.85714285714286,33.657161923049614,"(24.0, 37.5]",Q2
36027,2020-04-13,293718,26,53,1934,566,8342,97.85714285714286,33.31669930244073,"(24.0, 37.5]",Q2
36027,2020-04-14,293718,26,114,2048,487,8829,93.28571428571429,31.760298751085834,"(24.0, 37.5]",Q2
36027,2020-04-15,293718,26,37,2085,314,9143,84.57142857142857,28.793410200065566,"(24.0, 37.5]",Q2
36027,2020-04-16,293718,26,57,2142,300,9443,77.71428571428571,26.45880937303322,"(24.0, 37.5]",Q2
36027,2020-04-17,293718,26,59,2201,381,9824,65.28571428571429,22.2273453740371,"(24.0, 37.5]",Q2
36027,2020-04-18,293718,26,39,2240,196,10020,57.42857142857143,19.552281926395874,"(24.0, 37.5]",Q2
36027,2020-04-19,293718,26,44,2284,357,10377,57.57142857142857,19.600919443625713,"(24.0, 37.5]",Q2
36027,2020-04-20,293718,26,47,2331,209,10586,56.714285714285715,19.30909434024667,"(24.0, 37.5]",Q2
36027,2020-04-21,293718,26,60,2391,313,10899,49.0,16.682668409835287,"(24.0, 37.5]",Q2
36027,2020-04-22,293718,26,69,2460,366,11265,53.57142857142857,18.239068961190178,"(24.0, 37.5]",Q2
36027,2020-04-23,293718,26,57,2517,374,11639,53.57142857142857,18.239068961190178,"(24.0, 37.5]",Q2
36027,2020-04-24,293718,26,143,2660,913,12552,65.57142857142857,22.324620408496777,"(24.0, 37.5]",Q2
36027,2020-04-25,293718,26,69,2729,485,13037,69.85714285714286,23.783745925391997,"(24.0, 37.5]",Q2
36027,2020-04-26,293718,26,64,2793,389,13426,72.71428571428571,24.756496269988798,"(24.0, 37.5]",Q2
36027,2020-04-27,293718,26,24,2817,223,13649,69.42857142857143,23.637833373702474,"(24.0, 37.5]",Q2
36027,2020-04-28,293718,26,64,2881,566,14215,70.0,23.832383442621833,"(24.0, 37.5]",Q2
36027,2020-04-29,293718,26,73,2954,427,14642,70.57142857142857,24.0269335115412,"(24.0, 37.5]",Q2
36027,2020-04-30,293718,26,48,3002,443,15085,69.28571428571429,23.589195856472635,"(24.0, 37.5]",Q2
36027,2020-05-01,293718,26,47,3049,473,15558,55.57142857142857,18.919994202407945,"(24.0, 37.5]",Q2
36027,2020-05-02,293718,26,37,3086,434,15992,51.0,17.36359365105305,"(24.0, 37.5]",Q2
36027,2020-05-03,293718,26,45,3131,370,16362,48.285714285714285,16.439480823686083,"(24.0, 37.5]",Q2
36027,2020-05-04,293718,26,20,3151,307,16669,47.714285714285715,16.24493075476672,"(24.0, 37.5]",Q2
36027,2020-05-05,293718,26,41,3192,370,17039,44.42857142857143,15.12626785848039,"(24.0, 37.5]",Q2
36027,2020-05-06,293718,26,41,3233,438,17477,39.857142857142854,13.569867307125492,"(24.0, 37.5]",Q2
36027,2020-05-07,293718,26,44,3277,482,17959,39.285714285714285,13.375317238206131,"(24.0, 37.5]",Q2
36027,2020-05-08,293718,26,42,3319,534,18493,38.57142857142857,13.132129652056927,"(24.0, 37.5]",Q2
36027,2020-05-09,293718,26,40,3359,471,18964,39.0,13.27804220374645,"(24.0, 37.5]",Q2
36027,2020-05-10,293718,26,19,3378,348,19312,35.285714285714285,12.0134667557706,"(24.0, 37.5]",Q2
36027,2020-05-11,293718,26,21,3399,216,19528,35.42857142857143,12.06210427300044,"(24.0, 37.5]",Q2
36027,2020-05-12,293718,26,30,3429,387,19915,33.857142857142854,11.527091583472194,"(24.0, 37.5]",Q2
36027,2020-05-13,293718,26,45,3474,459,20374,34.42857142857143,11.721641652391556,"(24.0, 37.5]",Q2
36027,2020-05-14,293718,26,24,3498,394,20768,31.571428571428573,10.748891307794747,"(24.0, 37.5]",Q2
36027,2020-05-15,293718,26,29,3527,627,21395,29.714285714285715,10.116603583806821,"(24.0, 37.5]",Q2
36027,2020-05-16,293718,26,16,3543,491,21886,26.285714285714285,8.949303170290648,"(24.0, 37.5]",Q2
36027,2020-05-17,293718,26,9,3552,337,22223,24.857142857142858,8.462927997992242,"(24.0, 37.5]",Q2
36027,2020-05-18,293718,26,158,3710,972,23195,44.42857142857143,15.12626785848039,"(24.0, 37.5]",Q2
36027,2020-05-19,293718,26,14,3724,536,23731,42.142857142857146,14.348067582802942,"(24.0, 37.5]",Q2
36027,2020-05-20,293718,26,21,3745,573,24304,38.714285714285715,13.18076716928677,"(24.0, 37.5]",Q2
36027,2020-05-21,293718,26,22,3767,556,24860,38.42857142857143,13.08349213482709,"(24.0, 37.5]",Q2
36027,2020-05-22,293718,26,26,3793,549,25409,38.0,12.937579583137566,"(24.0, 37.5]",Q2
36027,2020-05-23,293718,26,14,3807,874,26283,37.714285714285715,12.840304548677887,"(24.0, 37.5]",Q2
36027,2020-05-24,293718,26,18,3825,650,26933,39.0,13.27804220374645,"(24.0, 37.5]",Q2
36027,2020-05-25,293718,26,9,3834,301,27234,17.714285714285715,6.03105213650022,"(24.0, 37.5]",Q2
36027,2020-05-26,293718,26,13,3847,423,27657,17.571428571428573,5.982414619270379,"(24.0, 37.5]",Q2
36027,2020-05-27,293718,26,20,3867,911,28568,17.428571428571427,5.933777102040538,"(24.0, 37.5]",Q2
36027,2020-05-28,293718,26,20,3887,1257,29825,17.142857142857142,5.836502067580858,"(24.0, 37.5]",Q2
36027,2020-05-29,293718,26,12,3899,1265,31090,15.142857142857142,5.155576826363091,"(24.0, 37.5]",Q2
36027,2020-05-30,293718,26,10,3909,765,31855,14.571428571428571,4.961026757443729,"(24.0, 37.5]",Q2
36027,2020-05-31,293718,26,15,3924,1034,32889,14.142857142857142,4.815114205754208,"(24.0, 37.5]",Q2
36027,2020-06-01,293718,26,12,3936,936,33825,14.571428571428571,4.961026757443729,"(24.0, 37.5]",Q2
36027,2020-06-02,293718,26,15,3951,1003,34828,14.857142857142858,5.058301791903411,"(24.0, 37.5]",Q2
36027,2020-06-03,293718,26,11,3962,771,35599,13.571428571428571,4.620564136834846,"(24.0, 37.5]",Q2
36027,2020-06-04,293718,26,22,3984,1166,36765,13.857142857142858,4.717839171294527,"(24.0, 37.5]",Q2
36027,2020-06-05,293718,26,11,3995,1072,37837,13.714285714285714,4.669201654064685,"(24.0, 37.5]",Q2
36027,2020-06-06,293718,26,5,4000,793,38630,13.0,4.426014067915483,"(24.0, 37.5]",Q2
36027,2020-06-07,293718,26,6,4006,906,39536,11.714285714285714,3.988276412846919,"(24.0, 37.5]",Q2
36029,2020-03-02,919719,43,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-03,919719,43,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-04,919719,43,0,0,6,6,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-05,919719,43,0,0,6,12,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-06,919719,43,0,0,0,12,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-07,919719,43,0,0,2,14,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-08,919719,43,0,0,1,15,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-09,919719,43,0,0,1,16,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-10,919719,43,0,0,2,18,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-11,919719,43,0,0,0,18,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-12,919719,43,0,0,13,31,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-13,919719,43,0,0,5,36,0.0,0.0,"(37.5, 52.0]",Q3
36029,2020-03-14,919719,43,3,3,22,58,0.42857142857142855,0.04659808360721357,"(37.5, 52.0]",Q3
36029,2020-03-15,919719,43,3,6,10,68,0.8571428571428571,0.09319616721442714,"(37.5, 52.0]",Q3
36029,2020-03-16,919719,43,1,7,2,70,1.0,0.108728861750165,"(37.5, 52.0]",Q3
36029,2020-03-17,919719,43,0,7,2,72,1.0,0.108728861750165,"(37.5, 52.0]",Q3
36029,2020-03-18,919719,43,21,28,130,202,4.0,0.43491544700066,"(37.5, 52.0]",Q3
36029,2020-03-19,919719,43,3,31,43,245,4.428571428571429,0.48151353060787355,"(37.5, 52.0]",Q3
36029,2020-03-20,919719,43,7,38,55,300,5.428571428571429,0.5902423923580385,"(37.5, 52.0]",Q3
36029,2020-03-21,919719,43,16,54,111,411,7.285714285714286,0.7921674213226307,"(37.5, 52.0]",Q3
36029,2020-03-22,919719,43,33,87,247,658,11.571428571428571,1.2581482573947664,"(37.5, 52.0]",Q3
36029,2020-03-23,919719,43,20,107,100,758,14.285714285714286,1.5532694535737859,"(37.5, 52.0]",Q3
36029,2020-03-24,919719,43,15,122,114,872,16.428571428571427,1.7862598716098532,"(37.5, 52.0]",Q3
36029,2020-03-25,919719,43,12,134,116,988,15.142857142857142,1.6464656207882127,"(37.5, 52.0]",Q3
36029,2020-03-26,919719,43,85,219,348,1336,26.857142857142858,2.920146572718717,"(37.5, 52.0]",Q3
36029,2020-03-27,919719,43,99,318,370,1706,40.0,4.349154470006599,"(37.5, 52.0]",Q3
36029,2020-03-28,919719,43,40,358,126,1832,43.42857142857143,4.721939138864308,"(37.5, 52.0]",Q3
36029,2020-03-29,919719,43,18,376,67,1899,41.285714285714285,4.48894872082824,"(37.5, 52.0]",Q3
36029,2020-03-30,919719,43,62,438,189,2088,47.285714285714285,5.1413218913292305,"(37.5, 52.0]",Q3
36029,2020-03-31,919719,43,26,464,119,2207,48.857142857142854,5.312181531222347,"(37.5, 52.0]",Q3
36029,2020-04-01,919719,43,153,617,571,2778,69.0,7.502291460761385,"(37.5, 52.0]",Q3
36029,2020-04-02,919719,43,103,720,429,3207,71.57142857142857,7.781879962404665,"(37.5, 52.0]",Q3
36029,2020-04-03,919719,43,88,808,317,3524,70.0,7.611020322511551,"(37.5, 52.0]",Q3
36029,2020-04-04,919719,43,110,918,402,3926,80.0,8.698308940013199,"(37.5, 52.0]",Q3
36029,2020-04-05,919719,43,105,1023,549,4475,92.42857142857143,10.049653364622394,"(37.5, 52.0]",Q3
36029,2020-04-06,919719,43,112,1135,396,4871,99.57142857142857,10.826288091409285,"(37.5, 52.0]",Q3
36029,2020-04-07,919719,43,70,1205,295,5166,105.85714285714286,11.509726650981753,"(37.5, 52.0]",Q3
36029,2020-04-08,919719,43,157,1362,458,5624,106.42857142857143,11.571857429124703,"(37.5, 52.0]",Q3
36029,2020-04-09,919719,43,47,1409,309,5933,98.42857142857143,10.702026535123384,"(37.5, 52.0]",Q3
36029,2020-04-10,919719,43,63,1472,297,6230,94.85714285714286,10.313709171729938,"(37.5, 52.0]",Q3
36029,2020-04-11,919719,43,99,1571,317,6547,93.28571428571429,10.142849531836822,"(37.5, 52.0]",Q3
36029,2020-04-12,919719,43,53,1624,182,6729,85.85714285714286,9.335149415978453,"(37.5, 52.0]",Q3
36029,2020-04-13,919719,43,44,1668,223,6952,76.14285714285714,8.278926187548278,"(37.5, 52.0]",Q3
36029,2020-04-14,919719,43,83,1751,326,7278,78.0,8.48085121651287,"(37.5, 52.0]",Q3
36029,2020-04-15,919719,43,99,1850,394,7672,69.71428571428571,7.5799549334400735,"(37.5, 52.0]",Q3
36029,2020-04-16,919719,43,79,1929,348,8020,74.28571428571429,8.077001158583686,"(37.5, 52.0]",Q3
36029,2020-04-17,919719,43,68,1997,262,8282,75.0,8.154664631262374,"(37.5, 52.0]",Q3
36029,2020-04-18,919719,43,73,2070,367,8649,71.28571428571429,7.750814573333192,"(37.5, 52.0]",Q3
36029,2020-04-19,919719,43,39,2109,199,8848,69.28571428571429,7.5333568498328605,"(37.5, 52.0]",Q3
36029,2020-04-20,919719,43,38,2147,258,9106,68.42857142857143,7.440160682618433,"(37.5, 52.0]",Q3
36029,2020-04-21,919719,43,86,2233,347,9453,68.85714285714286,7.486758766225647,"(37.5, 52.0]",Q3
36029,2020-04-22,919719,43,217,2450,1307,10760,85.71428571428571,9.319616721442713,"(37.5, 52.0]",Q3
36029,2020-04-23,919719,43,153,2603,982,11742,96.28571428571429,10.469036117087317,"(37.5, 52.0]",Q3
36029,2020-04-24,919719,43,170,2773,872,12614,110.85714285714286,12.053370959732577,"(37.5, 52.0]",Q3
36029,2020-04-25,919719,43,181,2954,795,13409,126.28571428571429,13.730901969592267,"(37.5, 52.0]",Q3
36029,2020-04-26,919719,43,67,3021,508,13917,130.28571428571428,14.165817416592926,"(37.5, 52.0]",Q3
36029,2020-04-27,919719,43,68,3089,586,14503,134.57142857142858,14.631798252665062,"(37.5, 52.0]",Q3
36029,2020-04-28,919719,43,107,3196,716,15219,137.57142857142858,14.957984837915559,"(37.5, 52.0]",Q3
36029,2020-04-29,919719,43,123,3319,885,16104,124.14285714285714,13.497911551556195,"(37.5, 52.0]",Q3
36029,2020-04-30,919719,43,162,3481,905,17009,125.42857142857143,13.637705802377837,"(37.5, 52.0]",Q3
36029,2020-05-01,919719,43,117,3598,1058,18067,117.85714285714286,12.814472991983731,"(37.5, 52.0]",Q3
36029,2020-05-02,919719,43,112,3710,799,18866,108.0,11.74271706901782,"(37.5, 52.0]",Q3
36029,2020-05-03,919719,43,92,3802,760,19626,111.57142857142857,12.131034432411266,"(37.5, 52.0]",Q3
36029,2020-05-04,919719,43,89,3891,779,20405,114.57142857142857,12.45722101766176,"(37.5, 52.0]",Q3
36029,2020-05-05,919719,43,117,4008,1498,21903,116.0,12.61254796301914,"(37.5, 52.0]",Q3
36029,2020-05-06,919719,43,128,4136,1164,23067,116.71428571428571,12.690211435697828,"(37.5, 52.0]",Q3
36029,2020-05-07,919719,43,119,4255,1008,24075,110.57142857142857,12.022305570661102,"(37.5, 52.0]",Q3
36029,2020-05-08,919719,43,82,4337,1049,25124,105.57142857142857,11.478661261910275,"(37.5, 52.0]",Q3
36029,2020-05-09,919719,43,116,4453,1231,26355,106.14285714285714,11.540792040053226,"(37.5, 52.0]",Q3
36029,2020-05-10,919719,43,30,4483,386,26741,97.28571428571429,10.57776497883748,"(37.5, 52.0]",Q3
36029,2020-05-11,919719,43,47,4530,696,27437,91.28571428571429,9.92539180833649,"(37.5, 52.0]",Q3
36029,2020-05-12,919719,43,76,4606,1591,29028,85.42857142857143,9.288551332371238,"(37.5, 52.0]",Q3
36029,2020-05-13,919719,43,65,4671,1664,30692,76.42857142857143,8.309991576619753,"(37.5, 52.0]",Q3
36029,2020-05-14,919719,43,111,4782,1690,32382,75.28571428571429,8.18573002033385,"(37.5, 52.0]",Q3
36029,2020-05-15,919719,43,85,4867,1164,33546,75.71428571428571,8.232328103941063,"(37.5, 52.0]",Q3
36029,2020-05-16,919719,43,87,4954,1827,35373,71.57142857142857,7.781879962404665,"(37.5, 52.0]",Q3
36029,2020-05-17,919719,43,39,4993,628,36001,72.85714285714286,7.921674213226307,"(37.5, 52.0]",Q3
36029,2020-05-18,919719,43,44,5037,934,36935,72.42857142857143,7.875076129619094,"(37.5, 52.0]",Q3
36029,2020-05-19,919719,43,94,5131,2198,39133,75.0,8.154664631262374,"(37.5, 52.0]",Q3
36029,2020-05-20,919719,43,139,5270,2974,42107,85.57142857142857,9.304084026906976,"(37.5, 52.0]",Q3
36029,2020-05-21,919719,43,127,5397,2175,44282,87.85714285714286,9.552607139478782,"(37.5, 52.0]",Q3
36029,2020-05-22,919719,43,155,5552,2767,47049,97.85714285714286,10.639895756980433,"(37.5, 52.0]",Q3
36029,2020-05-23,919719,43,74,5626,1742,48791,96.0,10.43797072801584,"(37.5, 52.0]",Q3
36029,2020-05-24,919719,43,74,5700,1718,50509,101.0,10.981615036766664,"(37.5, 52.0]",Q3
36029,2020-05-25,919719,43,53,5753,1334,51843,102.28571428571429,11.121409287588307,"(37.5, 52.0]",Q3
36029,2020-05-26,919719,43,57,5810,1572,53415,97.0,10.546699589766005,"(37.5, 52.0]",Q3
36029,2020-05-27,919719,43,76,5886,2367,55782,88.0,9.56813983401452,"(37.5, 52.0]",Q3
36029,2020-05-28,919719,43,49,5935,1944,57726,76.85714285714286,8.356589660226968,"(37.5, 52.0]",Q3
36029,2020-05-29,919719,43,79,6014,2434,60160,66.0,7.17610487551089,"(37.5, 52.0]",Q3
36029,2020-05-30,919719,43,56,6070,2402,62562,63.42857142857143,6.896516373867609,"(37.5, 52.0]",Q3
36029,2020-05-31,919719,43,53,6123,1951,64513,60.42857142857143,6.570329788617114,"(37.5, 52.0]",Q3
36029,2020-06-01,919719,43,50,6173,2225,66738,60.0,6.5237317050099,"(37.5, 52.0]",Q3
36029,2020-06-02,919719,43,61,6234,3364,70102,60.57142857142857,6.585862483152851,"(37.5, 52.0]",Q3
36029,2020-06-03,919719,43,74,6308,2639,72741,60.285714285714285,6.554797094081375,"(37.5, 52.0]",Q3
36029,2020-06-04,919719,43,51,6359,2896,75637,60.57142857142857,6.585862483152851,"(37.5, 52.0]",Q3
36029,2020-06-05,919719,43,70,6429,4101,79738,59.285714285714285,6.44606823233121,"(37.5, 52.0]",Q3
36029,2020-06-06,919719,43,57,6486,2102,81840,59.42857142857143,6.461600926866948,"(37.5, 52.0]",Q3
36029,2020-06-07,919719,43,45,6531,1670,83510,58.285714285714285,6.337339370581046,"(37.5, 52.0]",Q3
36031,2020-03-02,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-03,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-04,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-05,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-06,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-07,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-08,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-09,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-10,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-11,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-12,37300,23,0,0,0,0,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-13,37300,23,0,0,2,2,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-14,37300,23,0,0,1,3,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-15,37300,23,0,0,2,5,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-16,37300,23,0,0,0,5,0.0,0.0,"(3.999, 24.0]",Q1
36031,2020-03-17,37300,23,1,1,2,7,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-18,37300,23,0,1,1,8,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-19,37300,23,0,1,10,18,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-20,37300,23,1,2,5,23,0.2857142857142857,0.7659900421294522,"(3.999, 24.0]",Q1
36031,2020-03-21,37300,23,1,3,8,31,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-22,37300,23,0,3,2,33,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-23,37300,23,0,3,11,44,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-24,37300,23,1,4,6,50,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-25,37300,23,0,4,7,57,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-26,37300,23,0,4,6,63,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-03-27,37300,23,0,4,5,68,0.2857142857142857,0.7659900421294522,"(3.999, 24.0]",Q1
36031,2020-03-28,37300,23,0,4,3,71,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-29,37300,23,0,4,3,74,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-30,37300,23,0,4,5,79,0.14285714285714285,0.3829950210647261,"(3.999, 24.0]",Q1
36031,2020-03-31,37300,23,2,6,8,87,0.2857142857142857,0.7659900421294522,"(3.999, 24.0]",Q1
36031,2020-04-01,37300,23,0,6,2,89,0.2857142857142857,0.7659900421294522,"(3.999, 24.0]",Q1
36031,2020-04-02,37300,23,0,6,2,91,0.2857142857142857,0.7659900421294522,"(3.999, 24.0]",Q1
36031,2020-04-03,37300,23,1,7,7,98,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-04-04,37300,23,0,7,4,102,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-04-05,37300,23,0,7,4,106,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
36031,2020-04-06,37300,23,0,7,5,111,0.42857142857142855,1.1489850631941785,"(3.999, 24.0]",Q1
