county,population,sdi_score,fpl_100_score,sing_parent_fam_score,black_score,dropout_score,no_car_score,rent_occup_score,crowding_score,nonemp_score,unemp_score,highneeds_score,hisp_score,foreignb_score,lingisol_score,percnt_ltfpl100,percnt_singlparntfly,percnt_black,percnt_dropout,percnt_hhnocar,percnt_rentoccup,percnt_crowding,percnt_nonemp,percnt_unemp,percnt_highneeds,percnt_hispanic,percnt_frgnborn,percnt_lingisol
29143,18411,88,92,95,72,96,85,63,17,68,68,78,5,2,1,0.22763415,0.24883956,0.16061051,0.23722889,0.10569891,0.38691872,0.013522837,0.093808882,0.074090503,0.41279671,0.015588507,0.006789419,0.000275976
29145,58777,24,43,11,10,65,32,24,28,17,17,74,27,17,23,0.14503869,0.12963666,0.009561563,0.14204778,0.057295438,0.28095582,0.016745113,0.062416643,0.058940943,0.41092604,0.048726544,0.030147847,0.012807748
29147,23186,51,99,32,24,20,40,84,14,33,33,96,5,9,19,0.28559941,0.15795943,0.027214698,0.086034417,0.061438967,0.46125418,0.012357085,0.07442946,0.061463244,0.43875614,0.01475028,0.019106356,0.009816376
29149,10979,49,96,25,1,82,44,14,28,33,33,94,4,3,1,0.26333457,0.15076475,0.002368158,0.18440177,0.065491185,0.2466224,0.016487291,0.074154593,0.071562648,0.42754349,0.014573276,0.010110211,0
29151,13758,5,11,2,9,38,24,2,14,1,1,9,1,1,1,0.084351629,0.1016809,0.008286088,0.1075,0.051720787,0.17907836,0.012444098,0.030069508,0.028745644,0.3818869,0.007195813,0.003125454,0.000388878
29153,9537,63,94,35,1,76,55,9,74,97,97,95,5,1,1,0.24310565,0.16185951,0.001677677,0.16491081,0.072761633,0.22867942,0.040869359,0.13447958,0.12692527,0.43189684,0.015937926,0.003984482,0
29155,17837,98,99,97,88,97,91,86,36,90,90,88,10,1,2,0.28870913,0.26636261,0.26787016,0.26342958,0.12817204,0.46336916,0.019641576,0.11584202,0.089666791,0.42008185,0.022761675,0.005662387,0.000860215
29157,19100,12,15,11,8,62,14,7,10,3,3,50,9,4,8,0.095704474,0.1308237,0.007905759,0.13677339,0.044219065,0.21352266,0.011088573,0.042530108,0.042888448,0.4012042,0.020994764,0.010209424,0.004056795
29159,42215,55,71,38,24,78,61,39,60,23,23,74,42,35,31,0.18091716,0.16599339,0.027596826,0.17026405,0.076808631,0.31988096,0.028888475,0.066216074,0.056949079,0.41096768,0.080587469,0.063389793,0.016861944
29161,45029,54,82,37,21,55,45,63,33,30,30,12,10,28,41,0.19375193,0.1645001,0.023096226,0.12844598,0.066518717,0.38939539,0.01853407,0.07168261,0.066283762,0.38572919,0.023518177,0.050345331,0.023632437
29163,18517,45,50,47,43,89,59,23,13,19,19,5,9,5,2,0.15308703,0.17582418,0.061727062,0.20911655,0.07598599,0.27699101,0.011877569,0.063498512,0.062330991,0.37511477,0.021115731,0.013339094,0.001065936
29165,93394,14,8,44,43,2,21,51,15,9,9,10,32,33,30,0.076854028,0.17067616,0.061738443,0.04734214,0.050058581,0.35371178,0.012701033,0.055524454,0.049260333,0.38299033,0.05562456,0.059875365,0.016242411
29167,31107,46,78,16,10,55,8,42,57,73,73,94,9,2,5,0.18485621,0.13866535,0.00977272,0.12965685,0.036674608,0.33066711,0.026889041,0.10024952,0.096526213,0.42852092,0.020992059,0.006461568,0.002893125
29169,53443,51,36,36,63,32,21,93,47,95,95,1,51,31,30,0.13194413,0.16252822,0.1118575,0.10175782,0.049303532,0.51357305,0.023777129,0.12995014,0.068413131,0.35274965,0.10317534,0.055198997,0.016196955
29171,4895,42,80,51,3,52,76,17,9,1,1,95,2,4,3,0.19179785,0.17987151,0.004085802,0.125,0.09608379,0.25819671,0.010928961,0.023336643,0.02853067,0.43084779,0.011644536,0.011031665,0.001821494
29173,10243,16,29,16,14,53,16,3,34,22,22,37,2,2,2,0.12374186,0.13996683,0.014351265,0.12629995,0.046505846,0.19646855,0.018652076,0.065653369,0.062126644,0.39841843,0.011520063,0.007419701,0.000497389
29175,25135,47,80,28,35,65,38,22,29,67,67,9,7,2,12,0.19088776,0.15430214,0.049015317,0.1425395,0.06035503,0.27455622,0.016923077,0.092710614,0.090204366,0.38229561,0.018261388,0.006445196,0.006508876
29177,23031,22,53,17,13,43,36,11,13,53,53,24,10,3,9,0.1588591,0.14153546,0.013503538,0.11302195,0.059102476,0.23479065,0.012028684,0.083990008,0.072977558,0.39221051,0.022274327,0.010029959,0.004510757
29179,6578,48,89,5,14,96,42,7,13,90,90,94,3,1,1,0.21242391,0.11694238,0.014290058,0.23498419,0.064261556,0.21796317,0.012025555,0.11555737,0.11258529,0.42824566,0.013073883,0.001368197,0
29181,13990,61,92,34,1,92,33,14,60,82,82,90,3,1,2,0.22813715,0.1601281,0.00192995,0.22677851,0.057532731,0.2480177,0.028766366,0.10286503,0.10121253,0.42323089,0.012008578,0.00200143,0.000921999
29183,374805,1,4,10,32,4,7,6,4,6,6,14,16,21,16,0.062607251,0.12890032,0.044340391,0.058969121,0.036061257,0.20797651,0.008232703,0.050770264,0.049020376,0.38700125,0.030519871,0.038297247,0.008074382
29185,9520,52,93,8,12,82,63,13,51,72,72,97,9,4,8,0.23287967,0.1239861,0.012079832,0.18638803,0.077708595,0.24184309,0.025155665,0.098073557,0.089495227,0.44012606,0.020588236,0.010714286,0.004234122
29186,17990,16,41,18,7,59,11,3,15,7,7,14,2,10,3,0.14300996,0.1436497,0.007226237,0.13288234,0.041894354,0.19307832,0.012750455,0.052300759,0.055672515,0.38677043,0.009838799,0.019232906,0.001541264
29187,66010,68,81,49,35,82,57,44,57,54,54,4,4,2,2,0.19259566,0.17761482,0.047613997,0.18930095,0.074029513,0.33650145,0.027109399,0.085010931,0.082407407,0.37051961,0.013967581,0.007801848,0.001082772
29189,1001327,20,21,50,83,10,55,29,9,38,38,74,13,37,29,0.10886605,0.1792977,0.23265128,0.072280258,0.0730616,0.29798004,0.010907354,0.076149985,0.050820276,0.41086578,0.026747506,0.06672845,0.016150746
29195,23334,56,64,67,35,66,76,39,49,11,11,69,47,28,20,0.17322476,0.20145127,0.049284305,0.14596763,0.095092721,0.32236543,0.024423338,0.058318391,0.056016598,0.40867403,0.092397362,0.051941372,0.010515604
29197,4395,42,89,27,2,64,21,17,28,44,44,93,1,7,2,0.21226196,0.15313807,0.003185438,0.14104758,0.049361207,0.26016259,0.016840883,0.077969648,0.073109664,0.42639363,0.008418658,0.01592719,0.00116144
29199,4873,49,51,50,9,86,55,16,73,3,3,95,2,1,19,0.15571672,0.17871986,0.009029346,0.20025757,0.071853049,0.25769854,0.038897894,0.043561514,0.037560761,0.43012518,0.011286682,0.002872973,0.009724474
29201,39061,67,84,67,63,82,40,38,60,28,28,85,9,3,2,0.19563912,0.20247148,0.11279793,0.1845396,0.061585885,0.318948,0.028792549,0.070106275,0.063988648,0.41632318,0.021146413,0.008678733,0.000918213
29203,8317,47,94,7,2,82,8,8,67,66,66,59,7,1,4,0.23651452,0.12293578,0.00276542,0.18574141,0.038449802,0.22306988,0.033872444,0.092475586,0.08917018,0.40447277,0.017794877,0.001803535,0.002441257
29205,6179,25,77,9,17,27,29,26,48,17,17,91,4,1,4,0.18380743,0.12728418,0.016183849,0.0956949,0.054821927,0.28811523,0.024409764,0.062389847,0.056480575,0.42385501,0.013432594,0.005664347,0.0020008
29207,29837,45,52,17,15,84,51,28,32,69,69,88,5,1,4,0.15695205,0.14161812,0.014947884,0.19606239,0.069157325,0.2938979,0.018181818,0.095401667,0.087893866,0.41927809,0.015551161,0.005228408,0.00249066
29209,31375,24,56,2,1,63,8,6,15,88,88,97,8,4,4,0.16590917,0.10345584,0.00101992,0.13937794,0.037394825,0.20941103,0.012854472,0.1105068,0.10706901,0.44035059,0.019505976,0.010613546,0.002025553
29211,6512,51,56,59,9,75,53,25,55,17,17,51,66,47,55,0.16581117,0.19240348,0.008753072,0.15957923,0.070859872,0.28224522,0.026273886,0.062318839,0.056617126,0.4017199,0.18273956,0.085534401,0.035031848
29213,53555,57,80,47,9,57,28,67,30,54,54,96,30,24,23,0.18975973,0.17538877,0.008253197,0.13133208,0.054272301,0.40079811,0.017511737,0.085028738,0.090090469,0.43738213,0.052488096,0.042871814,0.012629108
29215,25735,54,90,49,18,79,39,15,28,51,51,60,9,2,1,0.21676229,0.17797314,0.01756363,0.17379256,0.061199911,0.25312021,0.016641121,0.082730755,0.075534828,0.40485719,0.02028366,0.007771518,0
29217,20878,47,79,44,9,51,47,41,38,9,9,84,8,3,10,0.18773067,0.17172641,0.009052591,0.12384991,0.067164183,0.32686567,0.019900497,0.055615433,0.053404123,0.41598812,0.019254718,0.008573618,0.004975124
29219,33043,36,39,25,20,72,25,6,68,66,66,35,16,12,17,0.13785826,0.15137041,0.022334535,0.15502203,0.051794831,0.20918752,0.034725126,0.092339568,0.088114224,0.39787549,0.031443875,0.022183215,0.008953226
29221,25048,59,89,17,19,97,67,5,62,93,93,7,1,1,3,0.21213783,0.14098309,0.019602364,0.24741609,0.082609661,0.20440882,0.03006012,0.12511145,0.12063996,0.37951133,0.002994251,0.003353561,0.001447339
29223,13397,55,91,23,6,97,47,9,32,71,71,90,3,1,1,0.2249411,0.14872637,0.005822199,0.25132468,0.067485787,0.22593068,0.017971758,0.096956261,0.092105262,0.42278123,0.013286557,0.005747555,0
29225,36690,43,80,10,13,65,54,18,80,21,21,14,8,4,25,0.18915579,0.12915891,0.012946307,0.14268339,0.071400851,0.26138923,0.046410553,0.065223239,0.062566631,0.38716272,0.01858817,0.011120196,0.013814513
29227,2082,14,43,11,1,47,6,15,1,4,4,97,4,1,1,0.14525692,0.13050847,0,0.11883862,0.033333335,0.25333333,0.005555556,0.047362756,0.044221107,0.44284341,0.013928914,0.004322767,0
29229,18449,66,96,24,8,91,47,33,52,73,73,67,6,5,1,0.25370002,0.14973588,0.007805301,0.22295451,0.067065708,0.30703306,0.02530268,0.10014684,0.093459301,0.40782699,0.017074097,0.013008835,0.000272072
29510,317850,97,98,99,98,75,96,97,35,93,93,82,20,37,39,0.27078369,0.29934368,0.47519585,0.15887083,0.21687506,0.56099027,0.019282721,0.12542973,0.054341286,0.41446593,0.037360389,0.06741859,0.022306617
30001,9291,19,55,1,1,8,35,55,16,19,19,77,20,20,23,0.16346371,0.084665224,0.001291573,0.065711066,0.058578432,0.3615196,0.013235294,0.063941993,0.060299389,0.41233453,0.03713271,0.035948768,0.012745098
30003,13141,87,99,85,1,65,20,63,100,100,100,41,29,5,8,0.29219377,0.22133148,0.000913172,0.14174706,0.048937362,0.38646531,0.13590604,0.21276596,0.034832451,0.39981738,0.052203029,0.011719047,0.004474273
30005,6598,77,98,61,2,39,88,60,68,99,99,52,11,5,7,0.27717727,0.19468439,0.002424977,0.10901415,0.11215371,0.37622878,0.034852546,0.14428045,0.037275065,0.40209153,0.023643529,0.01257957,0.00357462
30007,5692,4,17,3,6,10,2,8,47,4,4,14,5,15,1,0.098546617,0.1085044,0.006148981,0.071602531,0.026370004,0.22084878,0.023485785,0.045349732,0.046436284,0.38703445,0.01563598,0.026879832,0
30009,10268,4,22,10,1,10,1,12,15,2,2,71,11,10,3,0.11150339,0.12863372,9.739E-05,0.070066974,0.022767857,0.23839286,0.012723214,0.041477509,0.038104448,0.40913516,0.024055317,0.019283211,0.0015625
30011,1227,2,27,1,1,8,8,1,13,1,1,62,1,1,11,0.11818944,0.036931816,0,0.06703297,0.037698414,0.15079366,0.011904762,0.026415095,0.022913257,0.40586796,0.006519967,0.000814996,0.005952381
30013,82090,38,50,51,12,20,59,55,45,8,8,82,22,11,5,0.15290803,0.18079177,0.012059934,0.086550973,0.075005919,0.36452165,0.022939853,0.053231835,0.043263748,0.41417956,0.039481059,0.020830795,0.002841582
30015,5855,48,93,42,1,14,55,67,43,4,4,24,9,8,2,0.23216759,0.16902314,0.000683177,0.076326005,0.072989509,0.3964161,0.021853147,0.045454547,0.025675675,0.39248505,0.020836892,0.017421007,0.000874126
30017,11945,14,24,22,2,20,26,34,27,2,2,90,14,8,11,0.11293831,0.14745654,0.003516116,0.085779876,0.05303501,0.30930185,0.016159104,0.039946292,0.032258064,0.42210129,0.027542906,0.016994558,0.005593536
30019,1758,1,2,3,1,5,1,9,1,1,1,99,12,17,13,0.05800464,0.10816327,0,0.061793521,0.019630484,0.22748268,0.001154734,0.028368793,0.026172301,0.45733789,0.025028441,0.030147895,0.006928407
30021,9365,16,38,12,9,16,20,33,57,1,1,13,13,5,1,0.13639951,0.13233082,0.008435665,0.080258302,0.048817314,0.30674383,0.026925012,0.021324355,0.020774109,0.38643888,0.026588362,0.012279765,0
30023,9211,23,63,17,11,24,71,26,27,2,2,11,16,12,12,0.17259642,0.14037494,0.010313755,0.091233812,0.088548429,0.28667879,0.016359387,0.040591396,0.039241858,0.38519162,0.030181305,0.022038866,0.006232148
30025,3057,2,4,6,13,4,4,28,1,1,1,75,2,3,14,0.065758884,0.11961722,0.013084724,0.057115659,0.031122031,0.29320228,0.004095004,0.034617897,0.034167174,0.41118744,0.009813543,0.009486425,0.007371008
30027,11468,14,25,26,1,5,21,28,55,1,1,94,1,8,20,0.11472633,0.15281668,0.002005581,0.061414905,0.049600329,0.29514244,0.026439844,0.032239713,0.030385735,0.4275375,0.008196721,0.016916638,0.010657921
30029,93333,12,37,9,2,4,7,27,28,29,29,34,12,10,5,0.13346709,0.12605284,0.003075011,0.057207361,0.035412062,0.29073465,0.016789738,0.070832588,0.070008434,0.39754426,0.025500091,0.019725071,0.002641082
30031,95323,16,36,11,3,1,9,62,26,18,18,24,16,17,16,0.13208637,0.13046545,0.003986446,0.033150367,0.03987778,0.38483235,0.015851876,0.063318089,0.06201724,0.39224532,0.030517293,0.029342342,0.008487413
30033,1047,5,13,1,1,15,1,16,45,1,1,100,1,1,1,0.091690548,0.03618421,0,0.078042328,0.016018307,0.25400457,0.022883296,0,0.001851852,0.49856734,0.005730659,0,0
30035,13672,86,100,74,2,43,76,73,90,99,99,27,12,12,8,0.33228722,0.21066083,0.003364541,0.11424613,0.094031267,0.41567978,0.07579346,0.14982997,0.041512914,0.39409012,0.025453482,0.022235226,0.004026528
30037,756,29,97,41,1,10,1,16,59,2,2,2,9,1,6,0.26587301,0.16814159,0,0.071304351,0.021875,0.25624999,0.028124999,0.038575668,0.035812672,0.3611111,0.021164021,0.002645503,0.003125
30039,3168,16,46,1,1,41,1,15,39,34,34,97,8,6,1,0.14940687,0.083509512,0.000631313,0.11146881,0.021111893,0.25193524,0.020408163,0.075020611,0.072164945,0.44539142,0.018939395,0.014520202,0
30041,16523,52,89,86,1,27,56,38,33,2,2,46,16,6,13,0.21167974,0.22173275,0.000181565,0.095409103,0.073210768,0.31713724,0.018384768,0.04092107,0.02396269,0.40071416,0.03135024,0.014827816,0.006894288
30043,11502,2,14,5,1,3,1,1,4,26,26,1,9,6,4,0.09474805,0.11696091,0.001478004,0.05277678,0.021685669,0.1602951,0.008718981,0.069133036,0.063240387,0.3601113,0.021474525,0.014519214,0.002012072
30045,1997,4,40,1,1,4,3,13,1,3,3,9,4,5,1,0.14071107,0.083061889,0,0.057667103,0.029572837,0.24096386,0.003285871,0.042792793,0.039215688,0.3820731,0.013520281,0.013019529,0
30047,29157,51,91,45,2,24,23,32,68,84,84,88,22,13,3,0.22612472,0.17296955,0.00246939,0.091970362,0.0509267,0.30497578,0.035231259,0.10600968,0.067197077,0.42003635,0.04043626,0.024076551,0.001753214
30049,65357,14,28,28,4,3,27,33,30,6,6,23,15,8,2,0.12189902,0.15420505,0.004834983,0.054139845,0.053750981,0.30632079,0.017381229,0.049977351,0.044255268,0.39155713,0.028948696,0.016478725,0.000822338
30051,2369,50,68,1,1,89,94,46,46,6,6,98,1,12,61,0.17838766,0.043243244,0,0.21040048,0.16666667,0.34027779,0.023148147,0.050790068,0.016806724,0.44702405,0.008020261,0.021950189,0.045138888
30053,19337,30,78,1,1,39,14,7,44,96,96,87,13,11,8,0.18583979,0.09865208,0.000517143,0.10916099,0.044071719,0.21469057,0.022325043,0.13254665,0.1245402,0.41867921,0.026426023,0.021720018,0.004048583
30055,1728,2,13,1,1,8,1,2,23,1,1,84,5,1,1,0.089614242,0.00996016,0,0.066717789,0.002713704,0.18181819,0.014925373,0.008313539,0.007909604,0.41550925,0.015046297,0.004050926,0
30057,7767,2,20,1,6,4,1,16,1,8,8,73,15,13,5,0.10661813,0.070818685,0.006179992,0.058228269,0.023449095,0.25378451,0.00593648,0.054393306,0.048951048,0.41032574,0.029869962,0.02368997,0.002671416
30059,1898,7,40,11,1,9,11,21,1,3,3,95,4,4,1,0.14148425,0.13131313,0,0.069701277,0.040951122,0.27080581,0,0.04265403,0.039087947,0.43361434,0.014225501,0.011591149,0
30061,4238,22,63,1,1,37,8,22,2,93,93,99,5,8,3,0.17224081,0.076049946,0.000707881,0.10634208,0.037108127,0.27447218,0.007037748,0.12405542,0.11981297,0.46342614,0.015573383,0.016281264,0.001279591
30063,111966,39,54,46,4,2,26,73,38,53,53,59,16,14,15,0.15998897,0.17405491,0.004563885,0.046758316,0.053212937,0.41600892,0.01992536,0.084167682,0.076855108,0.40443528,0.030080561,0.025382705,0.007892931
30065,4790,15,55,1,1,23,7,19,61,7,7,72,17,10,1,0.16370559,0.079715863,0.001878914,0.090590298,0.035366479,0.26499233,0.029728344,0.05135135,0.04529262,0.40981212,0.032985386,0.019415449,0
30067,15708,6,28,8,5,1,42,18,1,11,11,39,13,12,10,0.12297237,0.12442278,0.005474917,0.041723318,0.064183719,0.26188722,0.00397468,0.057677113,0.047534991,0.39903235,0.026610645,0.022090655,0.005005152
30069,443,2,5,1,1,1,1,16,1,33,33,5,4,1,10,0.067720093,0.086614177,0,0.031884059,0.010416667,0.25520834,0,0.074380167,0.066176474,0.37471783,0.013544018,0.004514673,0.005208334
30071,4167,16,53,2,1,21,24,23,36,24,24,47,9,5,1,0.15874177,0.10049834,0,0.086868688,0.051438052,0.27654868,0.019358408,0.067383915,0.048406139,0.40100792,0.021118311,0.01199904,0
30073,6206,47,88,56,2,37,26,34,45,19,19,92,8,14,9,0.20946939,0.18720219,0.003383822,0.10670152,0.053135887,0.30923346,0.022648083,0.063486241,0.021765416,0.42620045,0.018369321,0.025620367,0.004790941
30075,1703,7,13,32,1,5,6,32,1,4,4,94,9,1,1,0.09320505,0.15677966,0,0.061456751,0.034391534,0.30423281,0,0.045949213,0.041194644,0.42748091,0.020551967,0,0
30077,6975,18,39,21,4,41,2,34,18,1,1,1,12,1,1,0.13789868,0.14546733,0.004731183,0.11100764,0.027310925,0.30924371,0.013865546,0.02384802,0.020106221,0.33103943,0.024946237,0.003584229,0
30079,1372,14,68,1,1,27,1,1,1,64,64,91,1,7,1,0.17756315,0.036011081,0,0.096039601,0.020109689,0.082266912,0,0.090909094,0.054101221,0.42419824,0.008017493,0.016034985,0
30081,40823,25,71,17,2,17,10,32,37,52,52,77,17,9,2,0.18016419,0.14086379,0.003013007,0.080609359,0.040422849,0.304703,0.019881073,0.083762661,0.081966311,0.4122186,0.032334715,0.01859246,0.0006607
30083,11132,16,24,27,3,13,6,54,34,1,1,6,24,9,12,0.11362819,0.15405968,0.003683076,0.076189198,0.034381364,0.35896856,0.01854784,0.02160548,0.024658972,0.37782967,0.044196911,0.018056056,0.006333409
30085,11072,80,98,70,1,77,56,72,74,29,29,10,2,1,2,0.27752653,0.20594369,0.000812861,0.16661356,0.073783875,0.41397324,0.040483188,0.070546255,0.013789581,0.38330925,0.011470376,0.005148121,0.000979432
30087,9352,51,87,18,1,52,7,37,74,89,89,22,23,5,10,0.20607446,0.14260089,0.002031651,0.12536146,0.035508346,0.31502277,0.041578148,0.11325244,0.026946107,0.39082548,0.041809238,0.012617622,0.005159332
30089,11346,33,91,1,1,44,4,18,39,72,72,92,12,14,1,0.22390603,0.081595093,0.001498325,0.11602016,0.031361651,0.26161176,0.020643113,0.098605335,0.093317419,0.42534813,0.025295258,0.025647806,0.000198491
30091,3630,13,19,47,1,20,32,13,1,1,1,77,7,7,1,0.10498171,0.17540514,0.000550964,0.085822307,0.056741916,0.24222086,0.006101281,0.0304248,0.026723677,0.4123967,0.017630855,0.015426997,0
30093,34549,53,85,62,4,23,84,51,24,32,32,32,22,12,11,0.20131415,0.19567555,0.004717937,0.090632498,0.10373745,0.35360539,0.0151215,0.072664566,0.071268037,0.3970882,0.040145881,0.02289502,0.005942948
30095,9288,2,8,1,1,4,1,4,50,2,2,15,16,7,4,0.078208052,0.082458772,0.001830319,0.05982396,0.022982363,0.19802245,0.024853019,0.03946754,0.034131207,0.38781223,0.030254092,0.015073213,0.001870657
30097,3633,6,32,1,1,13,3,22,27,1,1,89,7,5,1,0.12715158,0.093117408,0.001926782,0.075574599,0.028368793,0.27375886,0.016312057,0.009771987,0.009621552,0.42086431,0.018166805,0.011835949,0
30099,6074,9,28,1,1,12,14,17,62,9,9,95,5,8,1,0.12126803,0.079188481,0.000823181,0.075077213,0.044079516,0.25972342,0.029818496,0.055130169,0.042391304,0.43002963,0.014817254,0.016957523,0
30101,5150,55,81,31,1,71,85,67,6,1,1,1,16,26,1,0.19218819,0.15618061,0.001553398,0.15422077,0.10902637,0.39604461,0.009634889,0.032603841,0.028045977,0.33553398,0.030873787,0.04699029,0
30103,812,24,90,1,1,32,4,55,1,1,1,6,37,10,1,0.21921182,0.08230453,0,0.10221465,0.031161472,0.36260623,0.005665722,0.005847953,0.00877193,0.3768473,0.068965517,0.019704433,0
30105,7577,8,27,10,1,10,22,38,3,1,1,84,8,4,1,0.11974023,0.12934187,0.00158374,0.071907602,0.050379362,0.31775418,0.007587254,0.023960739,0.017141197,0.41533589,0.020192688,0.011614095,0
30107,2115,55,84,1,1,96,67,42,80,2,2,99,9,2,25,0.19692603,0.094161958,0,0.22794117,0.082485877,0.32994351,0.047457628,0.037869822,0.034557234,0.45862883,0.021276595,0.007092198,0.013559322
30109,986,34,50,39,1,66,56,29,1,1,1,96,3,4,1,0.15327695,0.16666667,0,0.14603616,0.073660716,0.296875,0,0.034313727,0.029723991,0.43509129,0.013184584,0.010141988,0
30111,153692,21,25,49,6,12,23,38,43,3,3,60,29,10,14,0.11507979,0.17768103,0.005849361,0.073763572,0.050844699,0.31724226,0.021825461,0.042507969,0.038139425,0.40510893,0.051648751,0.019662702,0.007177501
31001,31442,12,27,9,8,26,18,32,1,9,9,68,44,32,30,0.11810173,0.12582269,0.008141976,0.093450129,0.048145223,0.30513024,0.005209155,0.054692991,0.046974029,0.40811652,0.085967816,0.056962024,0.016258879
31003,6486,5,32,2,1,23,10,13,1,1,1,89,15,10,24,0.12693693,0.10420842,0.001233426,0.090789765,0.040765684,0.24388514,0.005671748,0.01675042,0.01510574,0.42136911,0.028677151,0.019734813,0.013115916
31005,448,6,9,1,1,1,1,71,1,3,3,13,1,1,1,0.080357142,0.073394492,0,0.034013607,0,0.41111112,0.005555556,0.043715846,0.040201005,0.3861607,0,0.002232143,0
31007,820,7,26,1,12,3,8,41,22,12,12,1,20,8,1,0.11707317,0.069767445,0.012195121,0.054226477,0.038348082,0.32743362,0.014749262,0.05882353,0.054736841,0.34999999,0.037804879,0.017073171,0
31009,551,35,81,17,1,1,9,86,54,1,1,4,1,2,1,0.19237749,0.1411043,0,0.018867925,0.038961038,0.46753246,0.025974026,0.007662835,0,0.37205082,0,0.007259528,0
31011,5373,3,18,8,1,8,6,6,21,1,1,87,6,4,5,0.10110015,0.12345679,0.00130281,0.066559315,0.034575664,0.21284239,0.014369107,0.013239875,0.01217329,0.41894659,0.016936535,0.010980831,0.002694208
